16:34:52,100,50,12,0,
16:35:1,200,101,23,0,
16:35:10,300,162,43,0,
16:35:13,400,213,53,0,
16:35:22,500,268,76,0,
16:35:28,600,334,97,0,
16:35:35,700,396,112,0,
16:35:43,800,450,129,0,
16:35:51,900,513,143,0,
16:36:0,1000,574,163,0,
16:36:9,1100,631,176,0,
16:36:17,1200,687,195,0,
16:36:25,1300,739,216,0,
16:36:32,1400,785,230,0,
16:36:39,1500,847,246,0,
16:36:48,1600,901,263,0,
16:36:56,1700,946,284,0,
16:37:2,1800,996,303,0,
16:37:11,1900,1050,323,0,
16:37:19,2000,1117,340,0,
16:37:28,2100,1170,358,0,
16:37:37,2200,1235,377,0,
16:37:46,2300,1288,394,0,
16:37:53,2400,1345,410,0,
16:38:2,2500,1392,433,0,
16:38:10,2600,1449,453,0,
16:38:19,2700,1521,480,0,
16:38:29,2800,1574,498,0,
16:38:34,2900,1648,515,0,
16:38:41,3000,1698,528,0,
16:38:50,3100,1762,541,0,
16:38:58,3200,1827,558,0,
16:39:7,3300,1875,572,0,
16:39:11,3400,1950,588,0,
16:39:19,3500,1993,598,0,
16:39:25,3600,2044,613,0,
16:39:34,3700,2098,632,0,
16:39:43,3800,2153,651,0,
16:39:48,3900,2208,678,0,
16:39:57,4000,2265,699,0,
16:40:5,4100,2337,715,0,
16:40:14,4200,2377,729,0,
16:40:22,4300,2455,743,0,
16:40:31,4400,2510,769,0,
16:40:40,4500,2579,789,0,
16:40:49,4600,2626,805,0,
16:40:53,4700,2673,821,0,
16:41:3,4800,2734,841,0,
16:41:9,4900,2780,859,0,
16:41:17,5000,2834,883,0,
16:41:22,5100,2889,900,0,
16:41:30,5200,2954,908,0,
16:41:38,5300,3005,923,0,
16:41:46,5400,3046,935,0,
16:41:52,5500,3107,952,0,
16:41:59,5600,3153,965,0,
16:42:8,5700,3213,988,0,
16:42:17,5800,3267,1005,0,
16:42:25,5900,3330,1020,0,
16:42:31,6000,3383,1038,0,
16:42:38,6100,3443,1052,0,
16:42:48,6200,3506,1073,0,
16:42:56,6300,3559,1088,0,
16:43:4,6400,3617,1111,0,
16:43:12,6500,3661,1127,0,
16:43:20,6600,3722,1143,0,
16:43:28,6700,3799,1162,0,
16:43:33,6800,3853,1176,0,
16:43:35,6900,3912,1191,0,
16:43:42,7000,3968,1197,0,
16:43:49,7100,4028,1212,0,
16:43:56,7200,4071,1225,0,
16:44:5,7300,4122,1238,0,
16:44:13,7400,4190,1262,0,
16:44:22,7500,4260,1275,0,
16:44:31,7600,4313,1296,0,
16:44:39,7700,4357,1307,0,
16:44:49,7800,4415,1330,0,
16:44:57,7900,4471,1343,0,
16:45:5,8000,4527,1359,0,
16:45:14,8100,4583,1374,0,
16:45:21,8200,4633,1389,0,
16:45:29,8300,4692,1409,0,
16:45:38,8400,4741,1421,0,
16:45:46,8500,4801,1443,0,
16:45:55,8600,4860,1452,0,
16:46:4,8700,4915,1461,0,
16:46:11,8800,4957,1480,0,
16:46:19,8900,5002,1493,0,
16:46:25,9000,5065,1508,0,
16:46:31,9100,5107,1518,0,
16:46:40,9200,5169,1532,0,
16:46:48,9300,5215,1547,0,
16:46:57,9400,5284,1568,0,
16:47:5,9500,5343,1581,0,
16:47:12,9600,5404,1593,0,
16:47:19,9700,5468,1606,0,
16:47:28,9800,5513,1622,0,
16:47:37,9900,5564,1643,0,
16:47:44,10000,5621,1664,0,
16:47:52,10100,5674,1676,0,
16:47:59,10200,5736,1694,0,
16:48:7,10300,5787,1700,0,
16:48:14,10400,5830,1712,0,
16:48:20,10500,5877,1719,0,
16:48:26,10600,5938,1733,0,
16:48:28,10700,5989,1752,0,
16:48:36,10800,6039,1766,0,
16:48:43,10900,6084,1778,0,
16:48:49,11000,6138,1796,0,
16:48:56,11100,6194,1811,0,
16:49:4,11200,6228,1824,0,
16:49:12,11300,6285,1846,0,
16:49:19,11400,6337,1863,0,
16:49:27,11500,6387,1884,0,
16:49:36,11600,6446,1902,0,
16:49:42,11700,6494,1921,0,
16:49:51,11800,6558,1937,0,
16:50:0,11900,6603,1952,0,
16:50:9,12000,6662,1975,0,
16:50:17,12100,6716,1994,0,
16:50:26,12200,6771,2011,0,
16:50:35,12300,6819,2025,0,
16:50:44,12400,6865,2037,0,
16:50:51,12500,6923,2057,0,
16:50:58,12600,6971,2073,0,
