17:47:24,100,19,5,0,
17:47:24,200,44,17,0,
17:47:24,300,77,27,0,
17:47:25,400,108,34,0,
17:47:25,500,135,45,2,
17:47:25,600,161,52,2,
17:47:25,700,185,59,2,
17:47:25,800,220,67,2,
17:47:25,900,245,78,2,
17:47:26,1000,275,90,4,
17:47:26,1100,307,99,4,
17:47:26,1200,337,109,4,
17:47:26,1300,367,120,4,
17:47:26,1400,395,130,4,
17:47:26,1500,425,132,4,
17:47:26,1600,451,139,4,
17:47:27,1700,481,145,4,
17:47:27,1800,505,154,4,
17:47:27,1900,536,157,4,
17:47:27,2000,569,163,4,
17:47:27,2100,589,171,6,
17:47:27,2200,625,179,6,
17:47:27,2300,657,185,6,
17:47:27,2400,686,191,6,
17:47:28,2500,708,206,6,
17:47:28,2600,732,214,6,
17:47:28,2700,753,219,6,
17:47:28,2800,784,230,6,
17:47:28,2900,816,236,6,
17:47:28,3000,856,241,6,
17:47:29,3100,889,249,6,
17:47:29,3200,920,259,6,
17:47:29,3300,948,268,6,
17:47:29,3400,985,274,6,
17:47:29,3500,1020,282,6,
17:47:29,3600,1044,299,6,
17:47:29,3700,1077,305,6,
17:47:30,3800,1107,314,6,
17:47:30,3900,1132,322,6,
17:47:30,4000,1150,335,6,
17:47:30,4100,1182,344,6,
17:47:30,4200,1210,354,6,
17:47:30,4300,1239,363,6,
17:47:30,4400,1270,375,6,
17:47:31,4500,1304,379,6,
17:47:31,4600,1334,383,6,
17:47:31,4700,1371,389,6,
17:47:31,4800,1392,394,6,
17:47:31,4900,1423,400,6,
17:47:31,5000,1441,409,6,
17:47:31,5100,1479,416,6,
17:47:31,5200,1509,427,6,
17:47:32,5300,1530,439,6,
17:47:32,5400,1552,451,6,
17:47:32,5500,1579,457,6,
17:47:32,5600,1601,467,6,
17:47:32,5700,1623,473,6,
17:47:32,5800,1645,481,6,
17:47:32,5900,1668,487,6,
17:47:32,6000,1693,489,6,
17:47:32,6100,1720,499,6,
