16952,1,012271,-48.1036,5.25,shift,21,side
16952,2,012280,-48.1503,5.25,not_error,51,side
41396,3,029598,56.2094,-5.25,shift,21,side
41396,4,029599,59.4592,-5.25,not_error,21,side
72962,5,052420,-5.25,-63.1042,shift,51,side
72962,6,052419,-5.25,-69.352,not_error,21,side
85373,7,061370,5.25,70.0183,shift,21,side
85373,8,061397,5.25,66.2372,not_error,21,side
92268,9,066302,25.0984,-5.25,shift,21,side
92268,10,066286,27.4268,-5.25,not_error,21,side
113070,11,081310,-74.5237,5.25,shift,21,side
113070,12,081317,-78.8593,5.25,not_error,21,side
116530,13,083750,-5.25,-58.5444,shift,51,side
116530,14,083769,-5.25,-57.012,not_error,21,side
120138,15,086372,23.6838,-5.25,shift,51,side
120138,16,086411,25.5365,-5.25,not_error,51,side
156528,17,112762,68.2937,-1.75,shift,51,side
156528,18,112761,71.2899,-1.75,not_error,21,side
180909,19,130301,-5.25,-36.7849,shift,21,side
180909,20,130337,-5.25,-39.1324,not_error,21,side
204025,21,146919,-64.7411,1.75,shift,21,side
204025,22,146920,-68.0549,1.75,not_error,21,side
