14:4:39,100,12,3,0,
14:4:40,200,32,8,0,
14:4:40,300,48,16,0,
14:4:40,400,54,17,0,
14:4:40,500,65,20,0,
14:4:40,600,80,21,0,
14:4:40,700,88,25,0,
14:4:40,800,95,27,0,
14:4:40,900,115,33,0,
14:4:40,1000,127,37,0,
14:4:40,1100,143,43,0,
14:4:40,1200,161,45,0,
14:4:40,1300,179,50,0,
14:4:40,1400,187,52,0,
14:4:40,1500,200,54,0,
14:4:40,1600,204,57,0,
14:4:40,1700,220,61,0,
14:4:40,1800,235,65,0,
14:4:40,1900,245,71,0,
14:4:40,2000,254,72,0,
14:4:40,2100,271,76,0,
14:4:40,2200,289,77,0,
14:4:40,2300,300,83,0,
14:4:41,2400,311,87,0,
14:4:41,2500,323,88,0,
14:4:41,2600,339,96,0,
14:4:41,2700,351,98,0,
14:4:41,2800,358,102,0,
14:4:41,2900,371,105,0,
14:4:41,3000,389,110,0,
14:4:41,3100,395,113,0,
14:4:41,3200,409,117,0,
14:4:41,3300,426,128,0,
14:4:41,3400,442,133,0,
14:4:41,3500,458,138,0,
14:4:41,3600,465,142,2,
14:4:41,3700,486,146,2,
14:4:41,3800,499,150,2,
14:4:41,3900,512,155,2,
14:4:41,4000,521,156,2,
14:4:41,4100,541,161,2,
14:4:41,4200,554,169,2,
14:4:42,4300,571,171,2,
14:4:42,4400,587,176,2,
14:4:42,4500,602,184,2,
14:4:42,4600,618,189,2,
14:4:42,4700,632,191,2,
14:4:42,4800,639,195,2,
14:4:42,4900,659,199,2,
14:4:42,5000,674,200,2,
14:4:42,5100,691,202,2,
14:4:42,5200,702,205,2,
14:4:42,5300,718,211,2,
14:4:42,5400,726,214,2,
14:4:42,5500,738,217,2,
14:4:42,5600,750,218,2,
14:4:42,5700,767,220,2,
14:4:42,5800,782,221,2,
14:4:42,5900,800,226,2,
14:4:42,6000,811,231,2,
14:4:42,6100,830,231,2,
14:4:42,6200,845,235,2,
14:4:42,6300,856,241,2,
14:4:42,6400,869,242,2,
14:4:43,6500,882,249,2,
14:4:43,6600,898,251,2,
14:4:43,6700,913,256,2,
14:4:43,6800,918,259,2,
14:4:43,6900,934,270,2,
14:4:43,7000,945,273,2,
14:4:43,7100,953,278,2,
14:4:43,7200,960,282,2,
14:4:43,7300,974,286,2,
14:4:43,7400,989,292,2,
14:4:43,7500,1002,297,2,
14:4:43,7600,1011,298,2,
14:4:43,7700,1028,303,2,
14:4:43,7800,1035,316,2,
14:4:43,7900,1042,319,2,
14:4:43,8000,1051,323,2,
14:4:43,8100,1069,329,2,
14:4:43,8200,1086,331,2,
14:4:43,8300,1100,339,2,
14:4:43,8400,1108,339,2,
14:4:43,8500,1128,347,2,
14:4:44,8600,1136,347,2,
14:4:44,8700,1156,348,2,
14:4:44,8800,1168,351,2,
14:4:44,8900,1185,355,2,
14:4:44,9000,1203,355,2,
14:4:44,9100,1216,358,2,
14:4:44,9200,1222,364,2,
14:4:44,9300,1241,368,2,
14:4:44,9400,1253,370,2,
14:4:44,9500,1273,371,2,
14:4:44,9600,1284,372,2,
14:4:44,9700,1307,379,2,
14:4:44,9800,1322,380,2,
14:4:44,9900,1337,383,2,
14:4:44,10000,1346,388,2,
14:4:44,10100,1370,392,2,
14:4:44,10200,1386,395,2,
14:4:44,10300,1396,399,2,
14:4:44,10400,1411,403,2,
14:4:44,10500,1430,410,2,
14:4:45,10600,1438,412,2,
14:4:45,10700,1456,414,2,
14:4:45,10800,1461,416,2,
14:4:45,10900,1473,418,2,
14:4:45,11000,1487,423,2,
14:4:45,11100,1502,426,2,
14:4:45,11200,1511,430,2,
14:4:45,11300,1526,433,2,
14:4:45,11400,1542,440,2,
14:4:45,11500,1557,443,2,
14:4:45,11600,1570,449,2,
14:4:45,11700,1590,454,2,
14:4:45,11800,1602,462,2,
14:4:45,11900,1615,463,2,
14:4:45,12000,1625,467,2,
14:4:45,12100,1645,475,2,
14:4:45,12200,1662,480,2,
14:4:45,12300,1674,485,2,
14:4:45,12400,1685,487,2,
14:4:45,12500,1705,492,2,
14:4:45,12600,1715,495,2,
14:4:46,12700,1726,498,2,
14:4:46,12800,1733,500,2,
14:4:46,12900,1755,503,2,
14:4:46,13000,1762,509,2,
14:4:46,13100,1774,515,2,
14:4:46,13200,1786,518,2,
14:4:46,13300,1806,526,2,
14:4:46,13400,1818,533,2,
14:4:46,13500,1833,537,2,
14:4:46,13600,1842,537,2,
14:4:46,13700,1857,551,2,
14:4:46,13800,1872,557,2,
14:4:46,13900,1883,561,2,
14:4:46,14000,1890,562,2,
14:4:46,14100,1907,568,2,
14:4:46,14200,1919,574,4,
14:4:46,14300,1929,580,4,
14:4:46,14400,1941,585,4,
14:4:46,14500,1954,587,4,
14:4:46,14600,1967,592,4,
14:4:46,14700,1979,594,4,
14:4:46,14800,1985,596,4,
14:4:47,14900,2002,603,4,
14:4:47,15000,2017,611,4,
14:4:47,15100,2025,611,4,
14:4:47,15200,2034,613,4,
14:4:47,15300,2052,617,4,
14:4:47,15400,2065,622,4,
14:4:47,15500,2079,624,4,
14:4:47,15600,2085,628,4,
14:4:47,15700,2104,636,4,
14:4:47,15800,2115,640,4,
14:4:47,15900,2128,642,4,
14:4:47,16000,2139,643,4,
14:4:47,16100,2155,648,4,
14:4:47,16200,2169,652,4,
14:4:47,16300,2179,657,4,
14:4:47,16400,2187,659,4,
14:4:47,16500,2209,666,4,
14:4:47,16600,2219,669,4,
14:4:47,16700,2232,674,4,
14:4:47,16800,2239,675,4,
14:4:47,16900,2252,680,4,
14:4:47,17000,2262,688,4,
14:4:48,17100,2276,695,4,
14:4:48,17200,2289,700,4,
14:4:48,17300,2305,708,4,
14:4:48,17400,2325,714,4,
14:4:48,17500,2337,719,4,
14:4:48,17600,2348,721,4,
14:4:48,17700,2364,726,4,
14:4:48,17800,2378,734,4,
14:4:48,17900,2393,736,4,
14:4:48,18000,2401,736,4,
14:4:48,18100,2417,740,4,
14:4:48,18200,2430,745,4,
14:4:48,18300,2443,748,4,
14:4:48,18400,2451,753,4,
14:4:48,18500,2457,755,4,
14:4:48,18600,2464,759,4,
14:4:48,18700,2476,766,4,
14:4:48,18800,2487,771,4,
14:4:48,18900,2510,776,4,
14:4:48,19000,2523,783,4,
14:4:48,19100,2534,785,4,
14:4:49,19200,2544,785,4,
14:4:49,19300,2564,787,4,
14:4:49,19400,2575,791,4,
14:4:49,19500,2592,792,4,
14:4:49,19600,2603,798,4,
14:4:49,19700,2630,800,4,
14:4:49,19800,2642,802,4,
14:4:49,19900,2655,805,4,
14:4:49,20000,2670,807,4,
14:4:49,20100,2687,808,4,
14:4:49,20200,2704,817,4,
14:4:49,20300,2720,819,4,
14:4:49,20400,2732,821,4,
14:4:49,20500,2753,826,4,
14:4:49,20600,2763,832,4,
14:4:49,20700,2772,838,4,
14:4:49,20800,2785,843,4,
14:4:49,20900,2796,851,4,
14:4:49,21000,2807,853,4,
14:4:49,21100,2829,857,4,
14:4:49,21200,2836,861,4,
14:4:50,21300,2848,867,4,
14:4:50,21400,2853,869,4,
14:4:50,21500,2865,870,4,
14:4:50,21600,2876,874,4,
14:4:50,21700,2898,879,4,
14:4:50,21800,2910,884,4,
14:4:50,21900,2920,886,4,
14:4:50,22000,2928,891,4,
14:4:50,22100,2947,894,4,
14:4:50,22200,2963,895,4,
14:4:50,22300,2971,901,4,
14:4:50,22400,2985,907,4,
14:4:50,22500,3004,919,4,
14:4:50,22600,3022,923,4,
14:4:50,22700,3039,927,4,
14:4:50,22800,3055,929,4,
14:4:50,22900,3074,935,4,
14:4:50,23000,3084,942,4,
14:4:50,23100,3098,949,4,
14:4:50,23200,3102,954,4,
14:4:51,23300,3124,959,4,
14:4:51,23400,3136,963,4,
14:4:51,23500,3151,966,4,
14:4:51,23600,3167,971,4,
14:4:51,23700,3194,975,4,
14:4:51,23800,3216,979,4,
14:4:51,23900,3229,980,4,
14:4:51,24000,3235,985,4,
14:4:51,24100,3264,989,4,
14:4:51,24200,3276,992,4,
14:4:51,24300,3287,994,4,
14:4:51,24400,3293,996,4,
14:4:51,24500,3309,1003,4,
14:4:51,24600,3328,1008,4,
14:4:51,24700,3338,1010,4,
14:4:51,24800,3349,1014,4,
14:4:51,24900,3367,1022,4,
14:4:51,25000,3379,1028,4,
14:4:51,25100,3388,1034,4,
14:4:51,25200,3400,1041,4,
14:4:52,25300,3422,1045,4,
14:4:52,25400,3432,1047,4,
14:4:52,25500,3442,1051,4,
14:4:52,25600,3449,1052,4,
14:4:52,25700,3467,1055,4,
14:4:52,25800,3480,1060,4,
14:4:52,25900,3486,1061,4,
14:4:52,26000,3497,1065,4,
14:4:52,26100,3521,1070,4,
14:4:52,26200,3535,1072,4,
14:4:52,26300,3549,1074,4,
14:4:52,26400,3561,1076,4,
14:4:52,26500,3576,1085,4,
14:4:52,26600,3594,1089,4,
14:4:52,26700,3610,1093,4,
14:4:52,26800,3627,1094,4,
14:4:52,26900,3645,1096,4,
14:4:52,27000,3657,1100,4,
14:4:52,27100,3666,1108,4,
14:4:52,27200,3675,1111,4,
14:4:52,27300,3695,1118,4,
14:4:52,27400,3709,1121,4,
14:4:53,27500,3719,1125,4,
14:4:53,27600,3730,1127,4,
14:4:53,27700,3743,1129,4,
14:4:53,27800,3760,1129,4,
14:4:53,27900,3772,1131,4,
14:4:53,28000,3779,1138,4,
14:4:53,28100,3793,1146,4,
14:4:53,28200,3804,1150,4,
14:4:53,28300,3820,1153,4,
14:4:53,28400,3832,1155,4,
14:4:53,28500,3850,1161,4,
14:4:53,28600,3861,1166,4,
14:4:53,28700,3878,1168,4,
14:4:53,28800,3891,1171,4,
14:4:53,28900,3910,1176,4,
14:4:53,29000,3918,1182,4,
14:4:53,29100,3927,1188,4,
14:4:53,29200,3936,1193,4,
14:4:53,29300,3966,1196,4,
14:4:53,29400,3979,1197,4,
14:4:53,29500,3993,1199,4,
14:4:54,29600,4006,1201,4,
14:4:54,29700,4025,1208,4,
14:4:54,29800,4047,1214,4,
14:4:54,29900,4067,1216,4,
14:4:54,30000,4075,1220,4,
14:4:54,30100,4087,1225,4,
14:4:54,30200,4110,1228,4,
14:4:54,30300,4120,1232,4,
14:4:54,30400,4128,1235,4,
14:4:54,30500,4144,1239,4,
14:4:54,30600,4157,1245,4,
14:4:54,30700,4165,1248,4,
14:4:54,30800,4182,1251,4,
14:4:54,30900,4193,1256,4,
14:4:54,31000,4203,1262,4,
14:4:54,31100,4211,1265,4,
14:4:54,31200,4221,1266,4,
14:4:54,31300,4245,1271,4,
14:4:54,31400,4259,1278,4,
14:4:54,31500,4272,1285,4,
14:4:54,31600,4287,1289,4,
14:4:55,31700,4303,1292,4,
14:4:55,31800,4317,1294,4,
14:4:55,31900,4326,1299,4,
14:4:55,32000,4336,1306,4,
14:4:55,32100,4356,1308,4,
14:4:55,32200,4365,1315,4,
14:4:55,32300,4383,1319,4,
14:4:55,32400,4393,1320,4,
14:4:55,32500,4413,1327,4,
14:4:55,32600,4430,1330,4,
14:4:55,32700,4445,1331,4,
14:4:55,32800,4450,1333,4,
14:4:55,32900,4470,1335,4,
14:4:55,33000,4482,1338,4,
14:4:55,33100,4496,1341,4,
14:4:55,33200,4506,1347,4,
14:4:55,33300,4524,1350,4,
14:4:55,33400,4534,1353,4,
14:4:55,33500,4548,1358,4,
14:4:55,33600,4560,1361,4,
14:4:55,33700,4580,1367,4,
14:4:56,33800,4596,1372,4,
14:4:56,33900,4604,1379,4,
14:4:56,34000,4608,1384,4,
14:4:56,34100,4626,1389,4,
14:4:56,34200,4648,1393,4,
14:4:56,34300,4667,1400,4,
14:4:56,34400,4673,1406,4,
14:4:56,34500,4683,1413,4,
14:4:56,34600,4695,1419,4,
14:4:56,34700,4709,1419,4,
14:4:56,34800,4716,1420,4,
14:4:56,34900,4735,1426,4,
14:4:56,35000,4743,1430,4,
14:4:56,35100,4757,1438,4,
14:4:56,35200,4768,1439,4,
14:4:56,35300,4783,1442,4,
14:4:56,35400,4792,1448,4,
14:4:56,35500,4804,1458,4,
14:4:56,35600,4823,1462,4,
14:4:56,35700,4842,1465,4,
14:4:56,35800,4855,1468,4,
14:4:57,35900,4869,1474,4,
14:4:57,36000,4879,1475,6,
14:4:57,36100,4899,1482,6,
14:4:57,36200,4911,1483,6,
14:4:57,36300,4925,1486,6,
14:4:57,36400,4940,1490,6,
14:4:57,36500,4955,1494,6,
14:4:57,36600,4973,1503,6,
14:4:57,36700,4987,1509,6,
14:4:57,36800,4996,1515,6,
14:4:57,36900,5021,1522,6,
14:4:57,37000,5039,1527,6,
14:4:57,37100,5048,1533,6,
14:4:57,37200,5057,1537,6,
14:4:57,37300,5067,1543,6,
14:4:57,37400,5085,1549,6,
14:4:57,37500,5098,1554,6,
14:4:57,37600,5108,1558,6,
14:4:57,37700,5125,1562,6,
14:4:57,37800,5138,1566,6,
14:4:57,37900,5148,1569,6,
14:4:58,38000,5160,1575,6,
14:4:58,38100,5180,1582,6,
