16:43:36,100,13,8,0,
16:43:46,200,37,19,0,
16:43:54,300,57,31,2,
16:44:4,400,82,39,2,
16:44:12,500,113,50,2,
16:44:21,600,131,59,2,
16:44:31,700,152,65,2,
16:44:41,800,177,73,2,
16:44:51,900,203,87,2,
16:45:0,1000,227,95,2,
16:45:10,1100,269,107,2,
16:45:19,1200,302,115,2,
16:45:28,1300,328,121,2,
16:45:36,1400,359,129,2,
16:45:45,1500,383,137,2,
16:45:55,1600,405,144,2,
16:46:4,1700,429,152,2,
16:46:14,1800,453,161,2,
16:46:23,1900,480,169,2,
16:46:32,2000,512,175,2,
16:46:42,2100,542,182,2,
16:46:51,2200,568,187,2,
16:47:0,2300,603,194,2,
16:47:8,2400,631,200,2,
16:47:18,2500,650,207,2,
16:47:27,2600,680,211,2,
16:47:37,2700,704,219,2,
16:47:45,2800,726,227,2,
16:47:54,2900,765,231,2,
16:48:3,3000,804,242,2,
16:48:12,3100,826,251,2,
16:48:21,3200,848,259,2,
16:48:26,3300,884,265,2,
16:48:35,3400,909,275,2,
16:48:43,3500,933,282,2,
16:48:52,3600,960,291,2,
16:49:2,3700,984,302,2,
16:49:11,3800,1015,308,2,
16:49:20,3900,1047,316,2,
16:49:29,4000,1074,322,2,
16:49:38,4100,1103,332,2,
16:49:48,4200,1138,344,2,
16:49:58,4300,1158,352,2,
16:50:7,4400,1189,360,2,
16:50:17,4500,1218,362,2,
16:50:27,4600,1246,368,2,
16:50:36,4700,1271,377,2,
16:50:46,4800,1301,382,4,
16:50:54,4900,1331,387,4,
16:51:1,5000,1350,392,4,
