16:51:7,100,28,6,0,
16:51:16,200,62,13,0,
16:51:26,300,93,18,0,
16:51:35,400,117,31,0,
16:51:45,500,158,43,0,
16:51:56,600,192,50,0,
16:52:6,700,213,61,0,
16:52:16,800,240,66,0,
16:52:23,900,276,76,0,
16:52:31,1000,311,81,0,
16:52:41,1100,332,89,0,
16:52:51,1200,366,95,0,
16:53:0,1300,402,101,0,
16:53:9,1400,432,109,2,
16:53:19,1500,453,124,2,
16:53:29,1600,480,133,2,
16:53:38,1700,505,140,2,
16:53:46,1800,543,149,2,
16:53:54,1900,571,157,2,
16:54:2,2000,601,168,2,
16:54:11,2100,635,175,2,
16:54:19,2200,658,181,2,
16:54:28,2300,689,190,2,
16:54:36,2400,716,201,2,
16:54:45,2500,744,207,2,
16:54:52,2600,772,210,2,
16:55:0,2700,800,218,2,
16:55:9,2800,833,227,2,
16:55:19,2900,868,241,2,
16:55:28,3000,894,246,2,
16:55:39,3100,917,251,2,
16:55:48,3200,947,258,2,
16:55:58,3300,970,264,2,
16:56:6,3400,997,266,2,
16:56:16,3500,1020,284,4,
16:56:25,3600,1042,295,4,
16:56:35,3700,1062,309,4,
16:56:45,3800,1089,319,4,
16:56:54,3900,1120,328,4,
16:57:5,4000,1151,338,4,
16:57:13,4100,1175,342,4,
16:57:21,4200,1208,354,4,
16:57:29,4300,1228,361,4,
16:57:38,4400,1253,374,4,
16:57:45,4500,1281,382,4,
16:57:55,4600,1306,392,4,
16:58:4,4700,1335,402,4,
16:58:12,4800,1361,409,4,
16:58:22,4900,1385,421,4,
16:58:31,5000,1405,428,6,
16:58:40,5100,1423,437,8,
16:58:48,5200,1452,444,8,
16:58:58,5300,1485,456,8,
16:59:8,5400,1504,463,8,
16:59:13,5500,1536,468,8,
16:59:21,5600,1566,475,8,
16:59:30,5700,1593,482,8,
16:59:40,5800,1625,490,8,
16:59:49,5900,1653,501,8,
16:59:59,6000,1692,506,8,
