46,1,000007,-7.31635,-1.75,22
105,2,000024,1.75,-7.2119,22
132,3,000028,-7.46874,-1.75,22
135,4,000030,1.75,-6.75996,22
144,5,000033,-7.4246,-1.75,52
213,6,000059,-7.46353,-1.75,22
272,7,000074,-7.05586,-1.75,22
396,8,000120,1.75,97.5448,22
414,9,000128,97.0386,-1.75,22
441,10,000131,-7.44616,-1.75,22
455,11,000136,1.75,-7.2134,22
482,12,000155,1.75,97.4601,22
483,13,000143,1.75,-7.01883,22
506,14,000161,97.5063,-1.75,22
536,15,000162,1.75,-6.764,22
573,16,000182,1.75,-7.17131,52
585,17,000193,1.75,97.708,52
612,18,000199,97.7712,-1.75,22
660,19,000205,1.75,-7.26747,22
674,20,000208,-6.80257,-1.75,22
735,21,000230,1.75,-7.30352,22
738,22,000238,97.6449,-1.75,52
746,23,000241,1.75,97.5603,22
811,24,000269,1.75,97.4781,22
814,25,000270,1.75,97.604,22
911,26,000291,1.75,-6.55005,22
1030,27,000334,97.9534,-1.75,52
1070,28,000350,1.75,97.1969,22
1079,29,000338,-6.75478,-1.75,52
1117,30,000355,1.75,-7.36051,22
1120,31,000362,1.75,97.2799,22
1157,32,000368,-6.62351,-1.75,22
1158,33,000376,97.8249,-1.75,52
1216,34,000404,1.75,97.3964,22
1253,35,000405,1.75,-7.28496,22
1269,36,000414,97.3558,-1.75,22
1274,37,000416,97.5219,-1.75,22
1299,38,000417,-7.24789,-1.75,22
1334,39,000440,1.75,97.8118,22
1338,40,000434,-6.73206,-1.75,22
1380,41,000453,1.75,97.9919,22
1510,42,000503,97.3995,-1.75,22
1526,43,000511,97.2644,-1.75,22
1540,44,000507,-7.10665,-1.75,22
1598,45,000544,97.154,-1.75,22
1613,46,000543,1.75,-7.24219,22
1620,47,000550,97.591,-1.75,22
1692,48,000568,-6.91964,-1.75,22
1743,49,000585,-6.97093,-1.75,22
1762,50,000594,1.75,97.8057,52
1806,51,000604,-6.95676,-1.75,52
1811,52,000605,-7.14988,-1.75,22
1862,53,000624,1.75,-6.54657,22
1881,54,000643,1.75,97.5011,22
1930,55,000655,1.75,97.4649,22
1991,56,000674,1.75,97.4073,22
2045,57,000684,1.75,-6.93632,52
2073,58,000690,1.75,-6.53959,22
2111,59,000708,1.75,-7.40528,22
2135,60,000726,1.75,97.0621,22
2140,61,000717,-6.98774,-1.75,22
2147,62,000724,1.75,-6.72901,52
2180,63,000743,97.4768,-1.75,22
2184,64,000735,-6.64286,-1.75,52
2204,65,000754,97.1718,-1.75,22
2230,66,000750,1.75,-7.21324,52
2236,67,000755,1.75,-6.67748,22
2275,68,000772,1.75,-6.73783,22
2328,69,000788,-6.76467,-1.75,22
2334,70,000796,1.75,97.2238,22
2356,71,000806,1.75,97.9853,22
2361,72,000800,1.75,-7.38511,52
2446,73,000831,1.75,-6.97177,52
2456,74,000840,97.1409,-1.75,22
2496,75,000847,1.75,-7.0855,22
2548,76,000859,1.75,-7.30404,52
2765,77,000930,1.75,-6.55805,22
2778,78,000935,1.75,-7.28496,22
2797,79,000950,97.8775,-1.75,22
2823,80,000949,1.75,-7.21433,52
3002,81,001027,97.8827,-1.75,52
3005,82,001017,-7.37923,-1.75,22
3046,83,001040,1.75,97.165,22
3056,84,001044,1.75,96.9789,52
3144,85,001081,1.75,97.6618,22
3168,86,001079,-7.2555,-1.75,22
3188,87,001096,97.1118,-1.75,22
3192,88,001091,1.75,-7.15835,22
3203,89,001094,-6.51256,-1.75,22
3250,90,001116,1.75,97.4372,22
3252,91,001117,97.3136,-1.75,22
3264,92,001115,-7.16572,-1.75,22
