1760,1,000319,18.4101,7,rear,21,front
1760,2,000318,14.5772,7,not_error,21,front
1762,3,000320,22.1309,7,rear,21,front
1762,4,000319,18.4101,7,rear,21,front
5038,5,000912,14.3262,7,rear,21,front
5038,6,000911,10.4634,7,not_error,21,front
5288,7,000961,34.6859,3.5,rear,21,front
5288,8,000960,31.2761,3.5,rear,21,front
8311,9,001493,15.8681,0,rear,51,front
8311,10,001491,10.1687,0,not_error,21,front
8313,11,001494,21.7314,0,rear,21,front
8313,12,001493,15.8681,0,rear,51,front
8560,13,001544,17.1963,-7,rear,51,front
8560,14,001543,11.3646,-7,not_error,21,front
10322,15,001877,22.5747,-7,rear,21,front
10322,16,001876,16.6783,-7,rear,51,front
10641,17,001925,13.6893,7,rear,21,front
10641,18,001923,9.98234,7,not_error,21,front
13668,19,002441,15.4337,-7,rear,21,front
13668,20,002439,11.6436,-7,not_error,21,front
15521,21,002794,17.8338,7,rear,21,front
15521,22,002789,14.0815,7,rear,21,front
19439,23,003512,18.1322,-3.5,rear,21,front
19439,24,003510,14.3188,-3.5,rear,21,front
20878,25,003790,18.6473,7,rear,21,front
20878,26,003789,14.9162,7,rear,21,front
22464,27,004077,13.9378,-7,rear,21,front
22464,28,004076,10.1726,-7,not_error,21,front
25425,29,004629,27.8718,0,rear,21,front
25425,30,004628,21.9504,0,rear,51,front
25510,31,004651,19.7376,3.5,rear,51,front
25510,32,004650,11.9234,3.5,not_error,51,front
32382,33,005869,14.4915,3.5,rear,21,front
32382,34,005867,10.8119,3.5,rear,21,front
34066,35,006197,22.0504,-7,rear,21,front
34066,36,006196,18.2313,-7,rear,21,front
35126,37,006378,9.97057,3.5,rear,21,front
35126,38,006377,6.2511,3.5,rear,21,front
35366,39,006425,35.8748,0,rear,51,front
35366,40,006423,30.0122,0,rear,21,front
36166,41,006584,29.2038,3.5,rear,21,front
36166,42,006582,23.6413,3.5,not_error,51,front
37038,43,006742,15.0358,-7,rear,21,front
37038,44,006740,11.2634,-7,not_error,21,front
37041,45,006749,27.9295,-7,rear,21,front
37041,46,006745,22.0937,-7,rear,51,front
37598,47,006841,24.1287,0,rear,21,front
37598,48,006839,20.2366,0,rear,21,front
40000,49,007284,18.2627,-3.5,rear,21,front
40000,50,007281,12.4218,-3.5,not_error,51,front
42718,51,007755,16.8861,3.5,rear,51,front
42718,52,007752,11.1803,3.5,rear,21,front
49031,53,008913,13.7951,-3.5,rear,21,front
49031,54,008912,10.0321,-3.5,not_error,21,front
50236,55,009173,18.2227,0,rear,21,front
50236,56,009171,12.5609,0,not_error,51,front
50557,57,009236,14.6971,3.5,rear,21,front
50557,58,009235,10.9783,3.5,rear,21,front
50798,59,009278,14.1226,3.5,rear,21,front
50798,60,009276,10.2268,3.5,not_error,21,front
51747,61,009470,16.8262,-7,rear,51,front
51747,62,009469,10.9937,-7,not_error,21,front
52961,63,009689,14.8043,0,rear,21,front
52961,64,009688,10.9943,0,not_error,21,front
52963,65,009690,18.3195,0,rear,21,front
52963,66,009689,14.8043,0,not_error,21,front
53040,67,009711,20.7476,7,rear,51,front
53040,68,009709,12.8306,7,rear,51,front
53500,69,009788,16.0105,-3.5,rear,51,front
53500,70,009786,8.07424,-3.5,not_error,51,front
54481,71,009966,13.4722,0,rear,21,front
54481,72,009963,9.90207,0,not_error,21,front
58482,73,010659,31.3143,3.5,rear,21,front
58482,74,010658,27.6155,3.5,rear,21,front
63263,75,011474,28.8825,7,rear,51,front
63263,76,011473,23.2876,7,rear,21,front
63750,77,011564,18.1201,0,rear,21,front
63750,78,011562,12.292,0,not_error,51,front
63752,79,011566,23.9418,0,rear,51,front
63752,80,011564,18.1201,0,rear,21,front
65996,81,011977,22.2863,-7,rear,21,front
65996,82,011975,16.5316,-7,not_error,51,front
69033,83,012521,13.7779,-7,rear,21,front
69033,84,012520,10.01,-7,rear,21,front
72639,85,013198,16.8019,3.5,rear,21,front
72639,86,013197,13.1697,3.5,not_error,21,front
74071,87,013456,14.2897,7,rear,21,front
74071,88,013454,10.4516,7,not_error,21,front
75599,89,013729,13.5591,7,rear,21,front
75599,90,013728,9.79592,7,not_error,21,front
76080,91,013822,26.4363,0,rear,21,front
76080,92,013821,20.8453,0,rear,51,front
77525,93,014096,23.284,-3.5,rear,21,front
77525,94,014094,17.5003,-3.5,rear,51,front
78718,95,014305,17.8829,-3.5,rear,21,front
78718,96,014304,11.9624,-3.5,not_error,51,front
