36,1,000025,73.7071,-1.75,21
103,2,000062,56.4396,-5.25,21
1168,3,000823,-1.75,-65.1274,51
1698,4,001177,-89.9736,5.25,21
2032,5,001409,95.5512,-5.25,21
3018,6,002136,-40.644,1.75,21
3420,7,002419,1.75,52.4891,21
3937,8,002737,-20.911,1.75,21
4257,9,003001,-31.8365,5.25,21
4626,10,003223,21.6115,-1.75,21
4904,11,003480,76.5404,-1.75,21
4943,12,003503,56.2141,-1.75,51
5553,13,003949,1.75,53.5585,21
5791,14,004146,27.3892,-5.25,21
5960,15,004238,1.75,31.7179,21
6218,16,004458,5.25,40.9681,21
6699,17,004840,-1.75,-45.1321,21
6918,18,005016,-5.25,-87.3238,51
6927,19,005020,-1.75,-75.9712,21
6965,20,005050,-73.5847,5.25,21
7163,21,005205,-78.282,1.75,51
8197,22,005935,-94.0172,5.25,21
8433,23,006094,-36.8775,1.75,21
9899,24,007187,93.3889,-5.25,21
11833,25,008567,47.2981,-5.25,51
12337,26,008865,34.9466,-1.75,21
12759,27,009190,36.4246,-1.75,51
12829,28,009266,78.8595,-5.25,21
12921,29,009317,-69.2618,1.75,51
13380,30,009666,1.75,53.6454,21
13671,31,009899,-42.8886,5.25,51
13878,32,010014,41.0163,-1.75,21
14047,33,010185,1.75,79.1878,21
14280,34,010354,5.25,44.1755,21
14581,35,010573,-48.7292,1.75,21
14792,36,010685,-1.75,-29.3011,51
14881,37,010807,-80.8,5.25,21
15079,38,010937,1.75,48.7615,21
15533,39,011272,1.75,45.5069,21
15818,40,011471,1.75,89.6519,51
15949,41,011569,93.1284,-5.25,51
16064,42,011636,1.75,46.6595,21
16306,43,011824,1.75,61.9168,21
16518,44,011962,94.9904,-1.75,21
16761,45,012126,-1.75,-45.9273,21
16874,46,012212,-1.75,-54.7124,21
18510,47,013405,-80.9907,1.75,21
18706,48,013570,-88.8727,1.75,51
18739,49,013511,-1.75,-22.7826,21
18739,50,013511,-1.75,-22.4083,21
18740,51,013511,-1.75,-22.004,21
18740,52,013511,-1.75,-21.5697,21
18740,53,013511,-1.75,-21.1054,21
18740,54,013511,-1.75,-20.611,21
18740,55,013511,-1.75,-20.0867,21
18740,56,013511,-1.75,-19.5324,21
18740,57,013511,-1.75,-18.9481,21
18740,58,013511,-1.75,-18.3338,21
18740,59,013511,-1.75,-17.6895,21
18740,60,013511,-1.75,-17.0152,21
18741,61,013511,-1.75,-16.313,21
18741,62,013511,-1.75,-15.5861,21
18741,63,013511,-1.75,-14.8383,21
18741,64,013511,-1.75,-14.0734,21
18741,65,013511,-1.75,-13.2956,21
18741,66,013511,-1.75,-12.5096,21
18741,67,013511,-1.75,-11.7203,21
18741,68,013511,-1.75,-10.9328,21
18741,69,013511,-1.75,-10.1527,21
18794,70,013605,24.0594,-1.75,21
18945,71,013724,-5.25,-35.0541,21
