881,1,000146,16.1674,0,rear,51,front
881,2,000145,10.4133,0,not_error,21,front
1037,3,000169,15.9142,-3.5,rear,21,front
1037,4,000167,12.1516,-3.5,not_error,21,front
1357,5,000238,19.9976,-3.5,rear,51,front
1357,6,000237,12.4181,-3.5,not_error,51,front
4322,7,000815,23.5189,0,rear,21,front
4322,8,000812,17.6188,0,not_error,51,front
8643,9,001617,18.6912,3.5,rear,21,front
8643,10,001616,14.9096,3.5,not_error,21,front
9602,11,001776,28.8571,3.5,rear,21,front
9602,12,001775,25.0388,3.5,rear,21,front
14880,13,002704,17.4265,-3.5,rear,51,front
14880,14,002702,11.5824,-3.5,not_error,21,front
20237,15,003644,14.8554,0,rear,21,front
20237,16,003641,11.1127,0,rear,21,front
24479,17,004393,29.2736,0,rear,21,front
24479,18,004392,25.5799,0,not_error,21,front
26720,19,004822,15.957,7,rear,51,front
26720,20,004819,10.218,7,not_error,21,front
40878,21,007347,26.1966,0,rear,51,front
40878,22,007344,18.2536,0,not_error,51,front
44073,23,007902,17.5083,0,rear,51,front
44073,24,007901,11.7178,0,rear,21,front
46559,25,008344,13.866,7,rear,21,front
46559,26,008343,9.98395,7,not_error,21,front
51914,27,009336,20.7597,3.5,rear,51,front
51914,28,009335,14.9907,3.5,not_error,21,front
55280,29,009896,15.8055,-3.5,rear,21,front
55280,30,009895,12.0771,-3.5,not_error,21,front
56074,31,010029,23.381,3.5,rear,21,front
56074,32,010026,19.7792,3.5,rear,21,front
56314,33,010074,17.0963,-3.5,rear,51,front
56314,34,010072,11.904,-3.5,not_error,21,front
58794,35,010507,14.6986,0,rear,21,front
58794,36,010506,10.8493,0,not_error,21,front
65502,37,011719,15.6771,7,rear,21,front
65502,38,011718,12.0178,7,not_error,21,front
67359,39,012061,33.0423,-3.5,rear,21,front
67359,40,012059,29.328,-3.5,not_error,21,front
68481,41,012271,24.2871,-3.5,rear,51,front
68481,42,012269,18.5672,-3.5,not_error,21,front
68799,43,012345,13.9598,7,rear,21,front
68799,44,012343,10.1039,7,not_error,21,front
77439,45,013882,15.7478,-3.5,rear,21,front
77439,46,013881,11.9529,-3.5,not_error,21,front
85282,47,015353,26.7022,7,rear,51,front
85282,48,015352,21.3484,7,not_error,21,front
95108,49,017056,20.0793,3.5,rear,21,front
95108,50,017055,16.4852,3.5,not_error,21,front
95520,51,017116,15.662,7,rear,21,front
95520,52,017115,11.9761,7,not_error,21,front
97443,53,017456,26.9877,7,rear,21,front
97443,54,017454,21.1827,7,rear,51,front
102471,55,018375,14.8803,-3.5,rear,21,front
102471,56,018374,11.1627,-3.5,not_error,21,front
102878,57,018460,23.7455,0,rear,51,front
102878,58,018456,16.2534,0,not_error,51,front
104959,59,018844,17.8227,7,rear,21,front
104959,60,018841,12.2236,7,not_error,51,front
110155,61,019763,15.6661,7,rear,21,front
110155,62,019761,11.9253,7,not_error,21,front
110468,63,019822,29.6242,7,rear,51,front
110468,64,019819,23.7465,7,not_error,21,front
111433,65,020008,19.5918,-7,rear,21,front
111433,66,020005,15.7001,-7,rear,21,front
111434,67,020009,23.2257,-7,rear,21,front
111434,68,020008,19.5918,-7,rear,21,front
113201,69,020337,14.001,3.5,rear,21,front
113201,70,020334,10.2334,3.5,not_error,21,front
116319,71,020885,14.2084,3.5,rear,21,front
116319,72,020882,10.3706,3.5,not_error,21,front
120795,73,021660,13.9306,0,rear,21,front
120795,74,021658,10.2736,0,not_error,21,front
130960,75,023446,14.6823,7,rear,21,front
130960,76,023443,11.0878,7,not_error,21,front
130962,77,023448,20.2707,7,rear,51,front
130962,78,023446,14.6823,7,rear,21,front
