14:59:2,100,32,11,0,
14:59:3,200,69,28,0,
14:59:3,300,123,46,0,
14:59:4,400,169,63,0,
14:59:4,500,224,87,0,
14:59:5,600,280,112,0,
14:59:5,700,343,126,0,
14:59:6,800,411,141,0,
14:59:6,900,454,155,0,
14:59:7,1000,517,168,0,
14:59:7,1100,567,179,0,
14:59:7,1200,624,194,2,
14:59:8,1300,671,210,2,
14:59:8,1400,718,223,2,
14:59:9,1500,772,246,2,
14:59:9,1600,823,258,2,
14:59:9,1700,875,273,2,
14:59:10,1800,921,293,2,
14:59:10,1900,974,305,2,
14:59:11,2000,1036,323,2,
14:59:11,2100,1092,330,2,
14:59:11,2200,1150,345,2,
14:59:12,2300,1201,356,2,
14:59:12,2400,1257,370,2,
14:59:12,2500,1300,394,2,
14:59:13,2600,1355,411,2,
14:59:14,2700,1417,436,2,
14:59:14,2800,1472,456,2,
14:59:15,2900,1534,471,2,
14:59:15,3000,1592,492,2,
14:59:16,3100,1657,508,2,
14:59:16,3200,1716,522,2,
14:59:17,3300,1775,532,2,
14:59:17,3400,1838,551,2,
14:59:18,3500,1883,565,2,
14:59:18,3600,1949,584,2,
14:59:19,3700,2002,600,2,
14:59:19,3800,2064,610,2,
14:59:19,3900,2114,624,2,
14:59:20,4000,2159,645,2,
14:59:20,4100,2220,659,2,
14:59:21,4200,2266,676,2,
14:59:21,4300,2320,694,2,
14:59:21,4400,2362,711,2,
14:59:22,4500,2417,728,2,
14:59:22,4600,2475,744,2,
14:59:23,4700,2527,756,4,
14:59:23,4800,2595,781,4,
14:59:24,4900,2644,800,4,
14:59:24,5000,2699,819,6,
14:59:25,5100,2753,833,6,
14:59:25,5200,2816,848,6,
14:59:26,5300,2871,866,6,
14:59:26,5400,2933,878,6,
14:59:27,5500,2998,896,6,
14:59:27,5600,3061,908,6,
14:59:28,5700,3121,932,6,
14:59:28,5800,3174,949,6,
14:59:28,5900,3238,963,6,
14:59:29,6000,3301,985,6,
14:59:29,6100,3353,1007,6,
14:59:30,6200,3414,1021,6,
14:59:30,6300,3469,1029,6,
14:59:31,6400,3535,1045,6,
