2307,1,000415,32.2928,-3.5,rear,21,front
2307,2,000414,28.514,-3.5,rear,21,front
8315,3,001472,19.6447,3.5,rear,51,front
8315,4,001467,11.9249,3.5,not_error,51,front
9986,5,001760,15.6032,0,rear,21,front
9986,6,001758,11.8335,0,not_error,21,front
12475,7,002226,17.9421,7,rear,21,front
12475,8,002225,12.1547,7,not_error,51,front
17195,9,003044,14.2513,3.5,rear,21,front
17195,10,003043,10.3964,3.5,not_error,21,front
21351,11,003812,17.7184,-7,rear,51,front
21351,12,003810,11.8592,-7,not_error,21,front
24238,13,004365,15.558,-3.5,rear,21,front
24238,14,004363,11.7259,-3.5,not_error,21,front
24559,15,004425,16.4702,0,rear,51,front
24559,16,004423,10.5788,0,not_error,21,front
25675,17,004620,22.1439,3.5,rear,21,front
25675,18,004617,18.2711,3.5,not_error,21,front
31676,19,005685,13.1073,-3.5,rear,21,front
31676,20,005683,9.33116,-3.5,not_error,21,front
32241,21,005797,20.7321,-7,rear,21,front
32241,22,005795,16.9213,-7,not_error,21,front
38637,23,006949,28.2557,-7,rear,21,front
38637,24,006945,22.4496,-7,not_error,51,front
43678,25,007885,14.6635,3.5,rear,21,front
43678,26,007884,10.7883,3.5,not_error,21,front
46787,27,008425,14.2637,7,rear,21,front
46787,28,008424,10.3921,7,not_error,21,front
47115,29,008478,15.2884,3.5,rear,21,front
47115,30,008477,11.5416,3.5,not_error,21,front
47753,31,008582,15.2502,-7,rear,21,front
47753,32,008581,11.454,-7,not_error,21,front
50241,33,009000,24.6533,7,rear,21,front
50241,34,008999,20.8462,7,not_error,21,front
50318,35,009017,22.0096,0,rear,21,front
50318,36,009015,16.0834,0,not_error,51,front
53038,37,009493,14.477,-7,rear,21,front
53038,38,009488,10.7137,-7,not_error,21,front
53593,39,009592,16.1338,3.5,rear,51,front
53593,40,009591,10.3433,3.5,not_error,21,front
54157,41,009681,13.8733,-3.5,rear,21,front
54157,42,009678,10.1529,-3.5,not_error,21,front
57993,43,010344,25.0214,7,rear,21,front
57993,44,010343,21.1224,7,not_error,21,front
62556,45,011178,17.7977,3.5,rear,21,front
62556,46,011176,14.2063,3.5,not_error,21,front
67265,47,011966,19.877,3.5,rear,21,front
67265,48,011965,14.1678,3.5,not_error,51,front
69598,49,012412,18.6975,0,rear,21,front
69598,50,012410,15.0686,0,not_error,21,front
69997,51,012477,21.9215,7,rear,21,front
69997,52,012474,16.0988,7,rear,51,front
70476,53,012573,14.4713,-7,rear,21,front
70476,54,012571,10.7691,-7,rear,21,front
72876,55,013021,14.7202,0,rear,21,front
72876,56,013019,11.0534,0,not_error,21,front
82156,57,014691,24.3362,7,rear,51,front
82156,58,014690,18.4178,7,rear,21,front
83523,59,014933,27.6482,-7,rear,21,front
83523,60,014932,21.8501,-7,rear,51,front
86879,61,015544,14.2712,-3.5,rear,21,front
86879,62,015542,10.4174,-3.5,not_error,21,front
87429,63,015635,20.7455,7,rear,51,front
87429,64,015633,12.7815,7,not_error,51,front
88556,65,015850,26.4751,3.5,rear,51,front
88556,66,015849,20.7381,3.5,rear,21,front
94479,67,016973,19.7762,-3.5,rear,21,front
94479,68,016971,15.8961,-3.5,not_error,21,front
100158,69,017997,15.1895,0,rear,21,front
100158,70,017995,11.355,0,not_error,21,front
106236,71,019145,20.2889,7,rear,21,front
106236,72,019143,16.6017,7,not_error,21,front
109032,73,019642,15.2486,-3.5,rear,21,front
109032,74,019640,11.3797,-3.5,not_error,21,front
109281,75,019699,27.6118,-7,rear,21,front
109281,76,019695,23.7765,-7,not_error,21,front
110396,77,019898,14.9639,7,rear,21,front
110396,78,019897,11.2751,7,not_error,21,front
120960,79,021790,21.8049,-7,rear,51,front
120960,80,021788,15.9463,-7,not_error,21,front
124000,81,022320,13.97,7,rear,21,front
124000,82,022316,10.0986,7,not_error,21,front
130873,83,023481,25.232,-7,rear,21,front
130873,84,023480,19.3446,-7,not_error,51,front
131358,85,023572,24.3314,-3.5,rear,21,front
131358,86,023571,18.5792,-3.5,not_error,51,front
