319,1,000058,16.1238,0,rear,51,front
319,2,000057,10.253,0,not_error,21,front
2075,3,000363,15.096,-3.5,rear,21,front
2075,4,000362,11.3261,-3.5,not_error,21,front
4232,5,000755,17.5902,7,rear,21,front
4232,6,000754,13.8074,7,rear,21,front
5201,7,000937,18.2339,3.5,rear,21,front
5201,8,000936,12.5519,3.5,not_error,51,front
7182,9,001286,18.7409,3.5,rear,21,front
7182,10,001285,12.9,3.5,not_error,51,front
23266,11,004172,15.4499,7,rear,21,front
23266,12,004171,11.8521,7,not_error,21,front
34397,13,006111,17.3801,-7,rear,51,front
34397,14,006110,11.5585,-7,not_error,21,front
36310,15,006467,19.0205,-7,rear,21,front
36310,16,006463,13.1228,-7,not_error,51,front
37504,17,006689,15.2445,-7,rear,21,front
37504,18,006687,11.404,-7,not_error,21,front
39910,19,007120,19.8638,7,rear,21,front
39910,20,007118,16.1036,7,not_error,21,front
41841,21,007457,24.3224,-3.5,rear,21,front
41841,22,007456,18.4419,-3.5,not_error,51,front
48396,23,008604,18.0896,0,rear,21,front
48396,24,008603,14.2467,0,not_error,21,front
49110,25,008744,15.1983,-7,rear,21,front
49110,26,008743,11.43,-7,not_error,21,front
49832,27,008867,27.5507,7,rear,21,front
49832,28,008864,23.6613,7,not_error,21,front
53037,29,009478,14.2934,0,rear,21,front
53037,30,009476,10.6507,0,rear,21,front
57833,31,010324,14.5504,0,rear,21,front
57833,32,010323,10.7715,0,not_error,21,front
59029,33,010551,18.0285,3.5,rear,21,front
59029,34,010549,14.2197,3.5,not_error,21,front
68246,35,012146,43.7608,-7,rear,21,front
68246,36,012145,40.3998,-7,rear,21,front
70320,37,012511,20.0164,7,rear,21,front
70320,38,012507,16.1308,7,not_error,21,front
70468,39,012540,19.2517,-3.5,rear,21,front
70468,40,012539,15.3946,-3.5,rear,21,front
71758,41,012752,13.9503,3.5,rear,21,front
71758,42,012751,10.0568,3.5,not_error,21,front
74318,43,013210,28.3328,0,rear,21,front
74318,44,013208,24.5001,0,not_error,21,front
77998,45,013807,19.5776,-3.5,rear,21,front
77998,46,013805,15.6796,-3.5,not_error,21,front
79518,47,014071,13.8843,7,rear,21,front
79518,48,014070,10.1949,7,not_error,21,front
79601,49,014086,13.9237,0,rear,21,front
79601,50,014085,10.0869,0,not_error,21,front
80544,51,014225,16.6018,3.5,rear,51,front
80544,52,014224,10.7803,3.5,not_error,21,front
80626,53,014247,20.7645,0,rear,21,front
80626,54,014246,16.9467,0,not_error,21,front
94153,55,016724,17.4594,-3.5,rear,51,front
94153,56,016722,11.7764,-3.5,not_error,21,front
96152,57,017136,23.2502,-3.5,rear,21,front
96152,58,017135,17.4756,-3.5,not_error,51,front
109283,59,019503,29.1999,7,rear,21,front
109283,60,019500,25.482,7,not_error,21,front
118481,61,021166,23.4628,-7,rear,21,front
118481,62,021164,17.5871,-7,not_error,51,front
119037,63,021279,14.354,0,rear,21,front
119037,64,021277,10.5957,0,not_error,21,front
122801,65,021972,22.178,7,rear,21,front
122801,66,021969,16.4061,7,not_error,51,front
123922,67,022190,20.0885,7,rear,21,front
123922,68,022188,16.4494,7,not_error,21,front
124151,69,022235,16.4763,3.5,rear,51,front
124151,70,022233,10.5739,3.5,not_error,21,front
132868,71,023731,14.4941,3.5,rear,21,front
132868,72,023730,10.7172,3.5,not_error,21,front
138394,73,024679,17.9713,0,rear,21,front
138394,74,024677,12.159,0,not_error,51,front
142071,75,025338,16.959,-7,rear,51,front
142071,76,025337,11.1282,-7,not_error,21,front
152237,77,027157,15.4691,0,rear,21,front
152237,78,027155,11.655,0,not_error,21,front
152563,79,027211,22.1782,0,rear,21,front
152563,80,027210,16.5056,0,not_error,51,front
156471,81,027883,18.6566,-7,rear,21,front
156471,82,027882,14.9149,-7,not_error,21,front
164786,83,029322,16.8794,7,rear,51,front
164786,84,029320,10.9855,7,not_error,21,front
174000,85,030937,20.1538,0,rear,51,front
174000,86,030935,12.2371,0,not_error,51,front
175675,87,031265,20.4852,-3.5,rear,51,front
175675,88,031264,14.577,-3.5,not_error,21,front
179752,89,031994,14.8202,-3.5,rear,21,front
179752,90,031992,11.0949,-3.5,not_error,21,front
183755,91,032735,21.8707,7,rear,21,front
183755,92,032733,15.9585,7,not_error,51,front
189996,93,033884,22.4213,3.5,rear,21,front
189996,94,033881,18.5624,3.5,not_error,21,front
194316,95,034666,20.046,-3.5,rear,51,front
194316,96,034665,14.253,-3.5,not_error,21,front
195104,97,034803,14.9973,7,rear,21,front
195104,98,034802,11.2277,7,not_error,21,front
204481,99,036498,13.9195,0,rear,21,front
204481,100,036495,10.0501,0,not_error,21,front
222143,101,039683,14.6269,-3.5,rear,51,front
222143,102,039681,8.81339,-3.5,not_error,21,front
