14:0:16,100,41,19,0,
14:0:16,200,100,30,0,
14:0:17,300,149,48,0,
14:0:17,400,213,62,0,
14:0:18,500,259,76,0,
14:0:18,600,323,88,0,
14:0:18,700,368,100,0,
14:0:19,800,427,117,0,
14:0:19,900,480,132,0,
14:0:20,1000,550,154,0,
14:0:20,1100,604,169,0,
14:0:20,1200,642,188,0,
14:0:21,1300,709,206,0,
14:0:21,1400,757,222,0,
14:0:22,1500,833,232,0,
14:0:23,1600,897,253,0,
14:0:23,1700,966,274,0,
14:0:24,1800,1029,293,0,
14:0:25,1900,1087,316,0,
14:0:25,2000,1145,331,0,
14:0:25,2100,1184,350,0,
14:0:26,2200,1252,367,0,
14:0:26,2300,1313,385,0,
14:0:27,2400,1364,400,0,
14:0:27,2500,1412,426,0,
14:0:28,2600,1460,440,0,
14:0:28,2700,1519,466,0,
14:0:29,2800,1561,478,0,
14:0:29,2900,1637,496,0,
14:0:30,3000,1690,510,0,
14:0:30,3100,1755,526,0,
14:0:31,3200,1808,546,0,
14:0:31,3300,1855,555,0,
14:0:31,3400,1920,571,0,
14:0:32,3500,1964,593,0,
14:0:33,3600,2034,616,0,
14:0:33,3700,2077,635,0,
14:0:34,3800,2142,654,0,
14:0:34,3900,2203,677,0,
14:0:35,4000,2260,694,0,
14:0:35,4100,2323,709,0,
14:0:35,4200,2376,719,0,
14:0:36,4300,2442,741,0,
14:0:36,4400,2492,767,0,
14:0:37,4500,2542,783,0,
14:0:37,4600,2606,800,0,
14:0:38,4700,2660,810,0,
14:0:38,4800,2726,828,0,
14:0:39,4900,2770,843,0,
14:0:39,5000,2826,861,0,
14:0:39,5100,2874,879,0,
14:0:40,5200,2931,898,0,
14:0:40,5300,2984,915,0,
14:0:40,5400,3030,925,0,
14:0:41,5500,3087,945,0,
14:0:41,5600,3145,962,0,
14:0:42,5700,3211,979,0,
14:0:42,5800,3259,993,0,
14:0:43,5900,3327,1007,0,
14:0:43,6000,3379,1028,0,
14:0:43,6100,3439,1041,0,
14:0:44,6200,3484,1061,0,
14:0:44,6300,3524,1071,0,
14:0:44,6400,3587,1090,0,
14:0:45,6500,3620,1111,0,
14:0:45,6600,3666,1132,0,
14:0:46,6700,3746,1139,0,
14:0:47,6800,3789,1158,0,
14:0:47,6900,3855,1183,0,
14:0:48,7000,3911,1193,0,
14:0:48,7100,3976,1209,0,
14:0:49,7200,4035,1233,0,
14:0:49,7300,4101,1253,0,
14:0:50,7400,4166,1269,0,
14:0:50,7500,4215,1289,0,
14:0:51,7600,4261,1311,0,
14:0:51,7700,4305,1326,0,
14:0:51,7800,4370,1337,0,
14:0:52,7900,4414,1351,0,
14:0:52,8000,4460,1365,0,
14:0:52,8100,4511,1386,0,
14:0:53,8200,4569,1404,0,
14:0:54,8300,4629,1423,0,
14:0:54,8400,4664,1439,0,
14:0:54,8500,4732,1456,0,
14:0:55,8600,4801,1472,0,
14:0:55,8700,4855,1491,0,
14:0:56,8800,4917,1510,0,
14:0:56,8900,4973,1517,0,
14:0:57,9000,5032,1547,0,
14:0:57,9100,5076,1558,0,
14:0:57,9200,5134,1577,0,
14:0:58,9300,5192,1587,0,
14:0:58,9400,5240,1610,0,
14:0:59,9500,5298,1622,0,
14:0:59,9600,5342,1639,0,
14:1:0,9700,5395,1666,0,
14:1:0,9800,5446,1682,0,
14:1:0,9900,5501,1701,0,
14:1:1,10000,5555,1714,0,
14:1:1,10100,5615,1729,0,
14:1:2,10200,5671,1750,0,
14:1:2,10300,5711,1762,0,
14:1:2,10400,5770,1778,0,
14:1:3,10500,5818,1792,0,
14:1:3,10600,5868,1809,0,
14:1:3,10700,5919,1824,0,
14:1:4,10800,5975,1841,0,
14:1:4,10900,6049,1853,0,
14:1:5,11000,6098,1870,0,
14:1:5,11100,6155,1891,0,
14:1:5,11200,6206,1902,0,
14:1:6,11300,6263,1924,0,
14:1:6,11400,6314,1944,0,
14:1:7,11500,6370,1959,0,
14:1:7,11600,6419,1973,0,
14:1:7,11700,6479,1982,0,
14:1:8,11800,6543,1995,0,
14:1:8,11900,6590,2005,0,
14:1:9,12000,6656,2020,0,
14:1:9,12100,6712,2038,0,
14:1:10,12200,6771,2063,0,
14:1:10,12300,6821,2082,0,
14:1:10,12400,6872,2101,0,
14:1:11,12500,6928,2118,0,
14:1:11,12600,6985,2137,0,
14:1:12,12700,7045,2156,0,
14:1:12,12800,7102,2168,0,
14:1:13,12900,7162,2188,0,
14:1:13,13000,7220,2207,0,
14:1:14,13100,7268,2229,0,
14:1:14,13200,7327,2245,0,
14:1:14,13300,7370,2265,0,
14:1:15,13400,7426,2281,0,
14:1:15,13500,7481,2299,0,
14:1:16,13600,7532,2315,0,
14:1:16,13700,7588,2339,0,
14:1:17,13800,7636,2354,0,
14:1:17,13900,7697,2369,0,
14:1:17,14000,7742,2382,0,
14:1:18,14100,7798,2402,0,
14:1:18,14200,7863,2412,0,
14:1:19,14300,7913,2436,0,
14:1:19,14400,7965,2449,0,
14:1:19,14500,8013,2462,0,
14:1:20,14600,8079,2487,0,
14:1:20,14700,8135,2501,0,
14:1:21,14800,8193,2517,0,
14:1:21,14900,8244,2532,0,
14:1:22,15000,8301,2547,0,
14:1:22,15100,8356,2560,0,
14:1:23,15200,8418,2573,0,
14:1:23,15300,8466,2597,0,
14:1:23,15400,8513,2615,0,
