17:49:19,100,20,8,0,
17:49:19,200,50,13,2,
17:49:19,300,78,24,2,
17:49:19,400,103,34,2,
17:49:20,500,133,39,2,
17:49:20,600,158,44,2,
17:49:20,700,180,49,2,
17:49:20,800,207,61,2,
17:49:20,900,227,71,4,
17:49:20,1000,252,80,4,
17:49:20,1100,280,87,4,
17:49:20,1200,309,94,4,
17:49:21,1300,336,102,6,
17:49:21,1400,364,112,6,
17:49:21,1500,388,123,6,
17:49:21,1600,424,129,6,
17:49:21,1700,450,136,10,
17:49:21,1800,478,150,10,
17:49:21,1900,502,157,14,
17:49:22,2000,534,163,14,
17:49:22,2100,557,171,14,
17:49:22,2200,584,179,14,
17:49:22,2300,616,187,14,
17:49:22,2400,639,196,14,
17:49:22,2500,667,206,16,
17:49:23,2600,705,211,16,
17:49:23,2700,732,219,18,
17:49:23,2800,767,225,18,
17:49:23,2900,796,233,20,
17:49:23,3000,821,241,20,
17:49:23,3100,848,250,20,
17:49:23,3200,874,256,20,
17:49:23,3300,898,264,20,
17:49:24,3400,925,275,20,
17:49:24,3500,951,285,20,
17:49:24,3600,977,294,22,
17:49:24,3700,1011,301,22,
17:49:24,3800,1042,311,22,
17:49:24,3900,1067,319,22,
17:49:24,4000,1100,325,22,
17:49:25,4100,1125,338,24,
17:49:25,4200,1153,346,26,
17:49:25,4300,1184,353,26,
17:49:25,4400,1212,361,26,
17:49:25,4500,1240,368,26,
17:49:25,4600,1261,375,26,
17:49:25,4700,1288,386,26,
17:49:25,4800,1308,393,26,
17:49:26,4900,1338,399,26,
17:49:26,5000,1356,402,26,
17:49:26,5100,1384,410,30,
17:49:26,5200,1407,414,32,
17:49:26,5300,1432,419,32,
17:49:26,5400,1460,425,32,
17:49:26,5500,1491,427,32,
17:49:26,5600,1512,437,32,
17:49:27,5700,1532,444,32,
17:49:27,5800,1555,453,32,
17:49:27,5900,1588,459,34,
17:49:27,6000,1614,465,34,
17:49:27,6100,1645,471,36,
17:49:27,6200,1668,480,36,
17:49:27,6300,1691,493,36,
17:49:27,6400,1719,503,38,
17:49:28,6500,1749,511,40,
17:49:28,6600,1779,520,42,
17:49:28,6700,1802,528,42,
17:49:28,6800,1823,533,44,
17:49:28,6900,1848,539,44,
17:49:28,7000,1873,547,44,
17:49:28,7100,1902,557,44,
17:49:29,7200,1930,567,44,
17:49:29,7300,1955,573,44,
17:49:29,7400,1983,578,44,
17:49:29,7500,2004,578,44,
17:49:29,7600,2030,587,46,
17:49:29,7700,2066,593,46,
17:49:29,7800,2100,602,46,
17:49:29,7900,2129,609,46,
17:49:30,8000,2154,620,46,
17:49:30,8100,2181,629,46,
17:49:30,8200,2204,635,46,
17:49:30,8300,2227,638,46,
17:49:30,8400,2258,642,46,
17:49:30,8500,2283,652,46,
17:49:30,8600,2314,658,46,
17:49:30,8700,2340,670,48,
17:49:31,8800,2359,680,48,
17:49:31,8900,2384,685,48,
17:49:31,9000,2402,691,50,
17:49:31,9100,2424,705,50,
17:49:31,9200,2459,713,50,
17:49:31,9300,2490,722,50,
17:49:31,9400,2522,727,52,
17:49:32,9500,2551,738,52,
17:49:32,9600,2582,744,52,
17:49:32,9700,2609,758,52,
17:49:32,9800,2640,766,52,
17:49:32,9900,2663,775,52,
17:49:32,10000,2695,784,52,
17:49:32,10100,2719,793,52,
