14:51:24,100,25,17,0,
14:51:24,200,85,39,0,
14:51:24,300,131,55,0,
14:51:25,400,183,83,0,
14:51:25,500,235,100,0,
14:51:26,600,290,113,0,
14:51:26,700,332,127,0,
14:51:26,800,385,145,0,
14:51:27,900,426,162,0,
14:51:27,1000,475,182,0,
14:51:28,1100,533,202,0,
14:51:28,1200,588,213,0,
14:51:29,1300,643,228,0,
14:51:29,1400,699,242,0,
14:51:30,1500,766,259,0,
14:51:30,1600,829,270,0,
14:51:31,1700,889,290,0,
14:51:31,1800,939,304,0,
14:51:31,1900,992,318,0,
14:51:32,2000,1053,344,0,
14:51:33,2100,1098,369,0,
14:51:33,2200,1159,385,0,
14:51:33,2300,1205,401,0,
14:51:34,2400,1261,413,0,
14:51:34,2500,1313,434,2,
14:51:35,2600,1368,446,2,
14:51:35,2700,1425,471,2,
14:51:36,2800,1470,481,2,
14:51:36,2900,1541,507,2,
14:51:36,3000,1592,518,2,
14:51:37,3100,1650,543,2,
14:51:37,3200,1702,563,2,
14:51:38,3300,1761,580,2,
14:51:38,3400,1824,593,2,
14:51:39,3500,1879,607,2,
14:51:39,3600,1949,621,2,
14:51:40,3700,2007,633,2,
14:51:40,3800,2056,648,2,
14:51:40,3900,2112,668,2,
14:51:41,4000,2161,683,2,
14:51:41,4100,2215,699,2,
14:51:41,4200,2264,714,2,
14:51:42,4300,2334,734,2,
14:51:42,4400,2394,745,4,
14:51:43,4500,2446,763,4,
14:51:44,4600,2509,785,4,
14:51:44,4700,2570,797,4,
14:51:45,4800,2639,814,4,
14:51:45,4900,2682,836,4,
14:51:45,5000,2742,850,4,
14:51:46,5100,2808,865,4,
14:51:46,5200,2870,879,4,
14:51:47,5300,2925,889,4,
14:51:47,5400,2955,906,4,
14:51:47,5500,3015,933,4,
14:51:48,5600,3063,948,4,
14:51:48,5700,3119,976,4,
14:51:49,5800,3172,991,4,
14:51:49,5900,3232,1017,4,
14:51:50,6000,3297,1030,4,
14:51:50,6100,3354,1044,4,
14:51:50,6200,3402,1058,4,
14:51:51,6300,3439,1067,4,
14:51:51,6400,3494,1082,4,
14:51:52,6500,3541,1106,4,
14:51:52,6600,3600,1121,4,
14:51:53,6700,3654,1141,4,
14:51:53,6800,3708,1156,4,
14:51:54,6900,3768,1178,4,
14:51:54,7000,3830,1183,4,
14:51:55,7100,3896,1209,4,
14:51:55,7200,3940,1232,4,
14:51:55,7300,3993,1247,4,
14:51:56,7400,4041,1264,4,
14:51:56,7500,4096,1277,6,
14:51:56,7600,4160,1294,8,
14:51:57,7700,4207,1311,8,
14:51:58,7800,4267,1334,8,
14:51:58,7900,4329,1347,8,
14:51:59,8000,4377,1369,8,
14:51:59,8100,4442,1384,10,
14:52:0,8200,4497,1398,10,
14:52:0,8300,4554,1422,10,
14:52:0,8400,4592,1435,10,
14:52:1,8500,4651,1450,10,
14:52:1,8600,4710,1467,10,
14:52:2,8700,4776,1483,10,
14:52:2,8800,4837,1495,10,
14:52:3,8900,4896,1508,10,
14:52:3,9000,4960,1528,10,
14:52:4,9100,5013,1539,10,
14:52:4,9200,5073,1556,10,
14:52:4,9300,5123,1571,10,
14:52:5,9400,5174,1588,10,
14:52:5,9500,5216,1607,10,
14:52:5,9600,5266,1619,10,
14:52:6,9700,5323,1636,10,
14:52:6,9800,5364,1648,10,
14:52:7,9900,5431,1666,10,
14:52:7,10000,5492,1690,10,
14:52:8,10100,5560,1711,10,
14:52:8,10200,5602,1729,10,
14:52:9,10300,5650,1743,10,
14:52:9,10400,5707,1759,10,
14:52:9,10500,5750,1773,10,
14:52:10,10600,5816,1788,10,
14:52:10,10700,5860,1805,10,
14:52:10,10800,5917,1822,10,
14:52:11,10900,5969,1837,10,
14:52:11,11000,6023,1858,10,
14:52:12,11100,6088,1872,10,
14:52:13,11200,6145,1885,10,
14:52:13,11300,6215,1905,10,
14:52:14,11400,6268,1920,10,
14:52:14,11500,6328,1931,10,
14:52:14,11600,6389,1945,10,
14:52:15,11700,6433,1968,10,
14:52:15,11800,6494,1981,12,
14:52:16,11900,6545,2000,12,
14:52:16,12000,6600,2017,12,
14:52:17,12100,6654,2030,12,
14:52:17,12200,6702,2047,12,
14:52:17,12300,6755,2061,12,
14:52:18,12400,6815,2080,12,
14:52:19,12500,6886,2090,12,
14:52:19,12600,6934,2106,12,
14:52:20,12700,7002,2129,12,
14:52:20,12800,7072,2146,12,
14:52:21,12900,7136,2162,12,
14:52:22,13000,7199,2188,12,
14:52:22,13100,7248,2196,12,
14:52:22,13200,7304,2208,12,
14:52:22,13300,7348,2222,12,
14:52:23,13400,7401,2244,14,
14:52:23,13500,7447,2257,14,
14:52:23,13600,7496,2274,14,
14:52:24,13700,7551,2289,14,
14:52:24,13800,7596,2303,14,
14:52:24,13900,7658,2320,14,
14:52:25,14000,7700,2337,14,
14:52:25,14100,7763,2360,14,
14:52:26,14200,7812,2377,14,
14:52:26,14300,7864,2398,14,
14:52:26,14400,7912,2418,14,
14:52:27,14500,7968,2430,14,
14:52:27,14600,8027,2450,14,
14:52:27,14700,8078,2458,14,
14:52:28,14800,8137,2476,14,
14:52:28,14900,8193,2490,14,
14:52:29,15000,8243,2510,14,
14:52:29,15100,8295,2521,14,
14:52:29,15200,8347,2540,14,
14:52:30,15300,8399,2563,14,
14:52:30,15400,8434,2582,14,
14:52:31,15500,8496,2604,14,
14:52:31,15600,8550,2621,14,
14:52:32,15700,8604,2648,14,
14:52:32,15800,8665,2665,14,
14:52:33,15900,8717,2678,14,
14:52:33,16000,8771,2702,16,
14:52:34,16100,8821,2715,16,
14:52:34,16200,8876,2741,16,
14:52:35,16300,8935,2758,16,
14:52:35,16400,8990,2782,16,
14:52:35,16500,9046,2799,16,
14:52:36,16600,9111,2808,16,
14:52:36,16700,9153,2827,16,
14:52:36,16800,9200,2839,16,
14:52:37,16900,9258,2861,16,
14:52:37,17000,9300,2881,16,
14:52:38,17100,9361,2900,16,
14:52:38,17200,9427,2919,16,
14:52:39,17300,9476,2937,16,
14:52:39,17400,9538,2952,16,
14:52:40,17500,9587,2966,16,
14:52:40,17600,9648,2992,16,
14:52:40,17700,9700,3007,16,
14:52:41,17800,9756,3020,16,
14:52:41,17900,9805,3034,16,
14:52:42,18000,9847,3048,16,
14:52:42,18100,9906,3067,16,
14:52:42,18200,9961,3078,16,
14:52:43,18300,10034,3098,16,
14:52:43,18400,10097,3113,16,
14:52:44,18500,10156,3131,16,
14:52:44,18600,10211,3153,16,
14:52:45,18700,10260,3167,16,
14:52:46,18800,10324,3186,16,
14:52:46,18900,10370,3203,16,
14:52:46,19000,10432,3220,16,
14:52:47,19100,10481,3238,16,
14:52:47,19200,10527,3263,16,
14:52:48,19300,10598,3279,16,
14:52:48,19400,10655,3291,16,
14:52:49,19500,10720,3307,18,
14:52:49,19600,10775,3329,18,
14:52:50,19700,10841,3344,18,
14:52:50,19800,10890,3354,18,
14:52:50,19900,10941,3367,18,
14:52:51,20000,10995,3382,18,
14:52:51,20100,11042,3400,18,
14:52:52,20200,11097,3419,18,
14:52:52,20300,11134,3427,18,
14:52:52,20400,11189,3453,18,
14:52:53,20500,11232,3466,18,
14:52:53,20600,11279,3485,18,
14:52:53,20700,11343,3501,20,
14:52:54,20800,11387,3517,20,
14:52:54,20900,11451,3538,20,
14:52:55,21000,11512,3550,20,
14:52:55,21100,11572,3571,20,
14:52:56,21200,11628,3588,20,
14:52:56,21300,11680,3608,20,
14:52:57,21400,11733,3626,20,
14:52:57,21500,11775,3642,20,
14:52:58,21600,11836,3657,20,
14:52:58,21700,11891,3677,20,
14:52:59,21800,11935,3701,20,
14:52:59,21900,12000,3720,20,
14:53:0,22000,12062,3737,20,
14:53:0,22100,12126,3752,20,
14:53:1,22200,12168,3763,20,
14:53:1,22300,12223,3788,20,
14:53:2,22400,12270,3804,20,
14:53:2,22500,12334,3825,20,
14:53:3,22600,12387,3845,20,
14:53:3,22700,12437,3857,20,
14:53:3,22800,12490,3872,20,
14:53:4,22900,12547,3891,20,
14:53:4,23000,12606,3909,20,
14:53:4,23100,12650,3920,20,
14:53:5,23200,12714,3938,20,
14:53:6,23300,12784,3952,20,
14:53:6,23400,12846,3967,22,
14:53:6,23500,12905,3982,24,
14:53:7,23600,12943,4000,24,
14:53:7,23700,13009,4015,24,
14:53:8,23800,13052,4030,24,
14:53:8,23900,13110,4055,24,
14:53:8,24000,13162,4070,24,
14:53:9,24100,13202,4087,26,
