13:59:32,100,31,4,0,
13:59:33,200,65,17,0,
13:59:34,300,90,27,0,
13:59:34,400,111,36,0,
13:59:35,500,143,43,0,
13:59:36,600,174,51,0,
13:59:37,700,206,55,0,
13:59:37,800,239,65,0,
13:59:38,900,276,71,0,
13:59:39,1000,309,81,0,
13:59:40,1100,340,87,0,
13:59:41,1200,363,96,0,
13:59:42,1300,396,109,0,
13:59:43,1400,420,121,0,
13:59:43,1500,443,130,0,
13:59:44,1600,472,144,0,
13:59:45,1700,494,152,0,
13:59:46,1800,523,162,0,
13:59:46,1900,544,167,0,
13:59:47,2000,571,172,0,
13:59:48,2100,600,181,0,
13:59:49,2200,626,191,0,
13:59:50,2300,645,201,0,
13:59:50,2400,678,212,0,
13:59:51,2500,706,223,0,
13:59:52,2600,730,231,0,
13:59:53,2700,761,235,0,
13:59:54,2800,791,247,0,
13:59:54,2900,812,256,0,
13:59:55,3000,837,264,0,
13:59:56,3100,869,273,0,
13:59:57,3200,898,281,0,
13:59:57,3300,922,286,0,
13:59:58,3400,947,294,0,
13:59:59,3500,975,300,0,
14:0:0,3600,1006,310,0,
14:0:1,3700,1039,327,0,
14:0:1,3800,1064,332,0,
14:0:2,3900,1085,345,0,
14:0:3,4000,1106,350,0,
14:0:4,4100,1129,355,0,
14:0:4,4200,1154,362,0,
14:0:5,4300,1178,369,0,
14:0:6,4400,1199,379,0,
14:0:7,4500,1229,386,0,
14:0:8,4600,1254,391,0,
14:0:8,4700,1280,403,0,
14:0:9,4800,1307,412,0,
14:0:10,4900,1329,419,0,
14:0:11,5000,1360,424,0,
14:0:11,5100,1387,431,0,
14:0:12,5200,1410,439,0,
14:0:13,5300,1440,450,0,
14:0:14,5400,1468,462,0,
14:0:15,5500,1485,474,0,
14:0:15,5600,1514,481,0,
14:0:16,5700,1532,490,0,
14:0:17,5800,1553,501,0,
14:0:18,5900,1582,506,0,
14:0:19,6000,1610,512,0,
14:0:19,6100,1630,518,0,
14:0:20,6200,1657,521,0,
14:0:21,6300,1677,528,0,
14:0:22,6400,1702,536,0,
14:0:22,6500,1738,545,0,
14:0:23,6600,1770,550,0,
14:0:24,6700,1797,556,0,
14:0:25,6800,1820,562,0,
14:0:25,6900,1847,570,0,
14:0:26,7000,1879,577,0,
14:0:27,7100,1900,591,0,
14:0:28,7200,1939,600,0,
14:0:29,7300,1965,607,0,
14:0:29,7400,1997,619,0,
14:0:30,7500,2034,631,0,
14:0:31,7600,2059,637,0,
14:0:32,7700,2080,646,0,
14:0:32,7800,2108,655,0,
14:0:33,7900,2129,665,0,
14:0:34,8000,2154,672,0,
14:0:35,8100,2193,682,0,
14:0:36,8200,2221,688,0,
14:0:36,8300,2239,694,0,
14:0:37,8400,2280,701,0,
14:0:38,8500,2299,705,0,
14:0:39,8600,2334,714,0,
14:0:39,8700,2361,718,0,
14:0:40,8800,2384,728,0,
14:0:41,8900,2410,741,0,
