18,1,000009,-838.466,51.75,21
23,2,000003,-699.133,1.75,21
37,3,000029,-771.417,51.75,51
42,4,000013,509.133,-51.75,21
58,5,000020,357.265,48.25,51
61,6,000024,339.928,-51.75,21
69,7,000013,55.8,-51.6111,21
80,8,000098,897.585,-51.75,21
80,9,000091,-842.913,51.75,21
83,10,000002,-315.867,48.25,21
95,11,000089,-584.729,101.75,21
96,12,000114,902.327,-51.75,21
106,13,000083,363.342,48.25,21
119,14,000093,-250.243,51.75,21
123,15,000099,-262.125,51.75,21
135,16,000148,-697.78,101.75,21
141,17,000155,681.713,98.25,21
144,18,000186,-944.03,51.75,21
148,19,000083,-334.079,48.3889,21
151,20,000085,-377.378,98.25,21
158,21,000051,-889.674,-51.75,21
164,22,000080,601.025,-48.25,51
165,23,000191,-662.509,51.75,51
167,24,000229,982.327,-51.75,51
167,25,000083,-653.788,48.5278,21
169,26,000230,-967.979,1.75,51
172,27,000115,-286.298,-51.75,51
175,28,000125,-285.031,-1.75,21
183,29,000120,-481.506,98.25,21
187,30,000133,359.968,101.75,51
187,31,000131,-397.342,-1.75,21
205,32,000149,-416.09,98.25,51
205,33,000207,-130.175,1.75,51
215,34,000122,-907.242,-51.75,21
222,35,000142,-819.497,48.25,21
230,36,000299,838.043,98.25,21
235,37,000176,-646.924,98.25,21
239,38,000197,-497.566,-51.75,21
241,39,000312,-811.518,51.75,21
246,40,000280,401.011,-51.75,51
258,41,000228,526.776,51.75,21
261,42,000228,576.546,51.6111,21
267,43,000310,-394.257,101.75,21
268,44,000331,551.794,-1.75,21
271,45,000203,975.54,101.75,21
274,46,000242,588.295,101.75,21
275,47,000260,364.732,1.75,51
278,48,000295,-11.9474,1.75,51
289,49,000380,738.176,98.25,21
293,50,000363,-485.269,1.75,51
310,51,000396,522.595,98.25,21
310,52,000320,-287.663,-1.75,21
316,53,000400,484.335,48.25,21
318,54,000271,-923.284,98.25,21
325,55,000335,-345.865,-1.75,51
335,56,000437,-706.941,-48.25,21
342,57,000459,882.166,-1.75,21
345,58,000454,-744.646,101.75,21
345,59,000446,630.499,-51.75,21
352,60,000461,722.254,48.25,21
353,61,000442,442.615,-51.75,21
359,62,000482,885.568,-1.75,51
366,63,000396,-395.178,98.3889,21
367,64,000369,-667.599,-1.75,21
378,65,000436,1.79315,1.75,21
378,66,000362,974.631,1.75,21
382,67,000492,592.672,-1.75,21
393,68,000465,100.832,48.25,21
395,69,000444,-224.746,-1.75,21
399,70,000541,835.505,-1.75,21
402,71,000481,187.709,98.25,21
406,72,000557,964.277,-1.75,21
411,73,000406,991.026,51.75,51
418,74,000477,-124.524,48.25,21
431,75,000517,-78.1812,1.75,21
441,76,000458,768.163,101.75,21
459,77,000606,632.168,-1.75,51
459,78,000624,761.606,-51.75,51
461,79,000608,-624.473,-48.25,21
473,80,000652,886.807,98.25,21
473,81,000592,218.349,-51.75,51
473,82,000644,740.651,-1.75,21
473,83,000545,309.201,101.75,21
475,84,000541,-408.598,-1.61111,21
479,85,000616,-386.986,51.75,21
485,86,000565,-169.801,48.25,21
489,87,000522,-812.73,48.25,21
493,88,000670,748.341,-51.75,21
498,89,000618,83.0226,-51.75,21
499,90,000619,-90.3625,1.75,21
517,91,000558,868.377,1.75,51
525,92,000732,936.691,-51.75,21
526,93,000662,136.308,-1.75,51
526,94,000720,-799.137,-48.25,21
529,95,000630,-333.001,-51.75,51
540,96,000695,290.208,98.25,21
542,97,000726,-584.077,-48.25,51
543,98,000623,-635.664,48.25,21
553,99,000646,494.744,1.75,21
555,100,000638,-684.777,-1.75,21
555,101,000756,750.295,48.25,21
569,102,000633,-913.487,98.25,51
598,103,000755,-49.0492,-48.25,51
598,104,000671,-980.8,-1.75,21
610,105,000835,-833.519,51.75,21
611,106,000743,379.499,1.75,21
614,107,000798,-323.791,51.75,21
617,108,000751,362.102,101.75,21
620,109,000727,-669.191,-1.75,21
620,110,000838,650.815,98.25,21
639,111,000733,-962.632,98.25,21
642,112,000870,730.949,-1.75,21
644,113,000847,-389.399,1.75,51
646,114,000822,74.4466,-1.75,21
671,115,000839,-167.114,-1.75,21
673,116,000840,-146.805,-1.75,51
675,117,000899,521.592,48.25,21
677,118,000793,799.316,-48.25,51
685,119,000847,287.026,1.61111,51
689,120,000852,-279.71,-51.75,21
694,121,000826,-678.889,48.25,21
695,122,000890,85.5316,48.25,51
696,123,000837,-613.676,-51.75,21
700,124,000894,-55.4648,1.75,51
704,125,000881,166.085,-48.25,21
705,126,000888,112.499,1.75,21
722,127,000857,757.58,51.75,21
723,128,000880,-516.866,-51.75,21
738,129,000925,248.323,1.75,21
743,130,001047,952.69,98.25,21
750,131,000999,-400.875,-48.25,21
750,132,000900,675.468,51.75,21
752,133,001030,-715.555,1.75,21
754,134,001027,-660.422,101.75,51
755,135,000905,729.23,-48.25,21
762,136,001002,201.629,-1.75,21
791,137,000991,394.189,101.75,21
795,138,001025,92.5116,-48.25,21
800,139,000960,-915.011,48.25,21
812,140,001086,-322.029,-48.25,21
814,141,001126,-771.649,-48.25,21
818,142,001080,-183.657,101.75,21
823,143,001028,504.144,-48.25,21
833,144,001137,572.98,48.25,21
836,145,001129,-454.093,51.75,21
837,146,001037,-634.421,48.25,51
839,147,001145,-615.624,51.75,21
850,148,001058,-665.429,-1.75,21
851,149,001036,878.075,101.75,21
856,150,001048,865.272,-48.25,21
858,151,001070,558.621,-48.25,51
859,152,001144,275.873,-51.75,21
862,153,001171,-549.758,51.75,21
863,154,001094,-448.583,98.25,21
867,155,001209,867.449,-51.75,21
873,156,001189,567.188,-51.75,51
900,157,001207,307.243,-1.75,21
901,158,001157,-253.836,-1.75,21
903,159,001164,253.237,101.75,21
929,160,001255,-521.432,51.75,21
945,161,001155,983.452,51.75,21
961,162,001193,-849.529,98.25,21
962,163,001340,-852.693,51.75,21
962,164,001238,-339.143,48.25,21
970,165,001332,683.897,-51.75,51
978,166,001267,-160.584,48.25,21
980,167,001239,607.427,1.75,21
994,168,001248,674.552,101.75,21
998,169,001342,-289.028,-48.25,51
1007,170,001264,-681.976,-51.75,51
1011,171,001325,2.95278,-1.75,21
1020,172,001299,-479.143,98.25,21
1022,173,001268,-847.493,-1.75,21
1023,174,001423,876.133,48.25,21
1024,175,001431,932.064,-51.75,21
1030,176,001276,756.088,51.75,21
1030,177,001335,-280.918,48.25,51
1036,178,001429,-729.03,1.75,21
1036,179,001353,199.589,101.75,21
1042,180,001394,238.298,-1.75,51
1043,181,001284,-911.664,-1.75,51
1048,182,001432,-562.736,51.75,21
1057,183,001471,-866.86,101.75,51
1060,184,001394,-46.3788,-1.61111,51
1069,185,001396,-123.27,98.25,21
1070,186,001380,-376.057,98.25,21
1071,187,001450,-472.238,-48.25,21
1076,188,001354,-858.403,98.25,21
1079,189,001355,902.404,1.75,21
1083,190,001354,-981.735,99.9167,21
1088,191,001514,-882.705,-48.25,51
1100,192,001434,243.239,51.75,21
1123,193,001469,-219.759,98.25,51
1127,194,001521,402.402,-1.75,21
1129,195,001592,977.886,48.25,21
1134,196,001577,786.499,98.25,51
