20:24:55,100,31,16,0,
20:25:4,200,77,32,0,
20:25:13,300,134,47,0,
20:25:20,400,181,65,0,
20:25:28,500,232,83,0,
20:25:36,600,291,100,0,
20:25:45,700,344,119,0,
20:25:54,800,407,143,0,
20:26:2,900,453,160,0,
20:26:10,1000,507,178,0,
20:26:18,1100,568,192,0,
20:26:27,1200,620,212,0,
20:26:35,1300,672,242,0,
20:26:44,1400,730,261,0,
20:26:52,1500,799,283,0,
20:27:1,1600,864,294,0,
20:27:8,1700,917,308,0,
20:27:15,1800,971,316,0,
20:27:22,1900,1010,332,0,
20:27:28,2000,1059,351,0,
20:27:36,2100,1097,363,0,
20:27:45,2200,1151,384,0,
20:27:54,2300,1203,404,0,
20:28:3,2400,1250,426,0,
20:28:12,2500,1295,442,0,
20:28:20,2600,1345,458,0,
20:28:27,2700,1411,477,0,
20:28:33,2800,1457,489,0,
20:28:41,2900,1522,504,0,
20:28:48,3000,1571,517,0,
20:28:56,3100,1623,536,0,
20:29:4,3200,1680,557,0,
20:29:12,3300,1727,569,0,
20:29:17,3400,1784,587,0,
20:29:24,3500,1831,596,0,
20:29:32,3600,1907,615,0,
20:29:40,3700,1969,637,0,
20:29:48,3800,2026,653,0,
20:29:56,3900,2088,664,0,
20:30:2,4000,2140,679,0,
20:30:9,4100,2188,701,0,
20:30:17,4200,2219,714,0,
20:30:26,4300,2284,727,0,
20:30:34,4400,2328,737,0,
20:30:39,4500,2374,753,0,
20:30:47,4600,2429,771,0,
20:30:56,4700,2485,784,0,
20:31:3,4800,2539,798,0,
20:31:9,4900,2579,813,0,
20:31:17,5000,2641,831,0,
20:31:26,5100,2690,854,0,
20:31:32,5200,2740,873,0,
20:31:41,5300,2803,890,0,
20:31:48,5400,2852,906,0,
20:31:57,5500,2922,924,0,
20:32:6,5600,2957,934,0,
20:32:15,5700,3004,957,0,
20:32:24,5800,3067,975,0,
20:32:34,5900,3138,994,0,
20:32:43,6000,3206,1010,0,
20:32:52,6100,3257,1024,0,
20:32:57,6200,3320,1039,0,
20:33:6,6300,3367,1047,0,
20:33:14,6400,3427,1065,0,
20:33:23,6500,3476,1083,0,
20:33:32,6600,3530,1100,0,
20:33:38,6700,3584,1128,0,
20:33:47,6800,3631,1147,0,
20:33:55,6900,3685,1167,0,
20:34:3,7000,3730,1180,0,
20:34:10,7100,3786,1191,0,
20:34:19,7200,3818,1208,0,
20:34:27,7300,3871,1226,0,
20:34:36,7400,3932,1242,0,
20:34:42,7500,3978,1262,0,
20:34:49,7600,4038,1281,0,
20:34:55,7700,4088,1294,0,
20:35:4,7800,4152,1312,0,
20:35:12,7900,4215,1329,0,
20:35:20,8000,4266,1347,0,
20:35:27,8100,4328,1362,0,
20:35:36,8200,4374,1382,0,
20:35:45,8300,4445,1400,0,
20:35:50,8400,4483,1412,0,
20:35:57,8500,4538,1429,0,
20:36:6,8600,4583,1451,0,
20:36:16,8700,4638,1467,0,
20:36:23,8800,4693,1487,0,
20:36:32,8900,4738,1500,0,
20:36:40,9000,4808,1518,0,
20:36:47,9100,4850,1530,0,
20:36:54,9200,4907,1547,0,
20:37:2,9300,4949,1570,0,
20:37:10,9400,5002,1582,0,
20:37:16,9500,5057,1601,0,
20:37:23,9600,5122,1609,0,
20:37:28,9700,5172,1625,0,
20:37:35,9800,5206,1638,0,
20:37:40,9900,5271,1666,0,
20:37:48,10000,5323,1685,0,
20:37:56,10100,5380,1704,0,
20:38:5,10200,5446,1726,0,
20:38:13,10300,5499,1744,0,
20:38:21,10400,5558,1769,0,
20:38:28,10500,5600,1780,0,
20:38:36,10600,5661,1797,0,
20:38:45,10700,5710,1818,0,
20:38:54,10800,5768,1834,0,
20:39:3,10900,5823,1855,0,
20:39:12,11000,5873,1874,0,
20:39:20,11100,5941,1899,0,
20:39:28,11200,5983,1918,0,
20:39:36,11300,6052,1941,0,
