17:50:50,100,23,10,0,
17:50:51,200,46,18,2,
17:50:51,300,70,24,4,
17:50:51,400,92,27,10,
17:50:51,500,115,33,18,
17:50:51,600,146,40,20,
17:50:51,700,169,49,24,
17:50:51,800,189,54,28,
17:50:52,900,202,58,36,
17:50:52,1000,228,65,42,
17:50:52,1100,265,71,44,
17:50:52,1200,289,74,54,
17:50:52,1300,312,83,60,
17:50:52,1400,334,88,60,
17:50:52,1500,361,91,68,
17:50:53,1600,382,93,76,
17:50:53,1700,404,97,84,
17:50:53,1800,427,102,86,
17:50:53,1900,450,111,90,
17:50:53,2000,465,115,92,
17:50:53,2100,485,122,96,
17:50:53,2200,505,129,104,
