154,1,000086,19.4654,-1.75,shift,21,side
154,2,000052,25.828,-1.75,not_error,51,side
9882,3,007107,-5.25,-22.7514,shift,21,side
9882,4,007128,-5.25,-23.6871,not_error,21,side
22067,5,015860,-5.25,-44.5076,shift,21,side
22067,6,015879,-5.25,-47.7046,not_error,51,side
25483,7,018327,-52.279,5.25,shift,21,side
25483,8,018332,-57.6188,5.25,not_error,51,side
26933,9,019339,-5.25,-54.211,shift,21,side
26933,10,019345,-5.25,-58.9774,not_error,51,side
28707,11,020631,35.1998,-1.75,shift,21,side
28707,12,020644,37.8291,-1.75,not_error,51,side
32770,13,023539,-1.75,-25.19,shift,21,side
32770,14,023542,-1.75,-26.0635,not_error,21,side
37246,15,026789,-58.6123,5.25,shift,21,side
37246,16,026787,-60.471,5.25,not_error,51,side
38030,17,027357,-61.9953,1.75,shift,51,side
38030,18,027358,-66.5324,1.75,not_error,21,side
40127,19,028859,5.25,24.7491,shift,21,side
40127,20,028855,5.25,23.5305,not_error,21,side
41140,21,029653,5.25,25.6717,shift,21,side
41140,22,029668,5.25,24.7167,not_error,21,side
44322,23,031950,5.25,41.0705,shift,21,side
44322,24,031973,5.25,38.4724,not_error,21,side
46643,25,033646,-61.7952,5.25,shift,21,side
46643,26,033666,-61.1612,5.25,not_error,21,side
49302,27,035490,26.3077,-5.25,shift,51,side
49302,28,035528,22.5775,-5.25,not_error,21,side
62113,29,044676,5.25,27.5285,shift,21,side
62113,30,044686,5.25,33.4884,not_error,51,side
65619,31,047143,5.25,22.3835,shift,51,side
65619,32,047170,5.25,18.9495,not_error,21,side
65899,33,047351,-63.1898,1.75,shift,51,side
65899,34,047353,-66.9979,1.75,not_error,51,side
70091,35,050291,5.25,75.4868,shift,51,side
70091,36,050296,5.25,69.6962,not_error,21,side
75910,37,054496,5.25,81.8701,shift,51,side
75910,38,054495,5.25,84.6652,not_error,21,side
81943,39,058856,-5.25,-26.3266,shift,21,side
81943,40,058852,-5.25,-27.3283,not_error,51,side
86733,41,062258,5.25,22.4571,shift,21,side
86733,42,062259,5.25,23.6789,not_error,21,side
91852,43,065947,52.6975,-5.25,shift,21,side
91852,44,065924,53.3552,-5.25,not_error,21,side
104735,45,075183,34.8652,-5.25,shift,21,side
104735,46,075181,35.2041,-5.25,not_error,21,side
110336,47,079146,-34.8632,5.25,shift,21,side
110336,48,079162,-38.3406,5.25,not_error,21,side
110767,49,079486,5.25,47.0415,shift,21,side
110767,50,079476,5.25,48.4257,not_error,51,side
114832,51,082323,-26.536,5.25,shift,21,side
114832,52,082351,-27.558,5.25,not_error,21,side
117129,53,083983,-5.25,-83.3862,shift,51,side
117129,54,083984,-5.25,-84.0168,not_error,21,side
119646,55,085701,5.25,24.6032,shift,21,side
119646,56,085732,5.25,25.1507,not_error,51,side
139796,57,100028,5.25,52.2545,shift,21,side
139796,58,100023,5.25,51.6576,not_error,51,side
140779,59,100765,-51.1086,1.75,shift,21,side
140779,60,100766,-54.899,1.75,not_error,21,side
141053,61,100930,5.25,23.1756,shift,21,side
141053,62,100924,5.25,24.1383,not_error,21,side
150052,63,107362,81.8776,-5.25,shift,21,side
150052,64,107364,80.1361,-5.25,not_error,21,side
150157,65,107438,5.25,44.704,shift,21,side
150157,66,107442,5.25,40.6692,not_error,21,side
161152,67,115308,-49.3702,5.25,shift,51,side
161152,68,115306,-50.3668,5.25,not_error,21,side
163038,69,116593,5.25,41.7035,shift,21,side
163038,70,116591,5.25,43.7218,not_error,51,side
164834,71,117936,1.75,69.2361,shift,21,side
164834,72,117937,1.75,70.1542,not_error,21,side
171657,73,122850,-61.5905,5.25,shift,21,side
171657,74,122867,-59.5778,5.25,not_error,21,side
182578,75,130611,-24.7076,5.25,shift,21,side
182578,76,130613,-23.7006,5.25,not_error,21,side
197679,77,141436,-72.1697,5.25,shift,21,side
197679,78,141431,-72.4706,5.25,not_error,51,side
211187,79,151176,1.75,54.1771,shift,21,side
211187,80,151169,1.75,54.4781,not_error,51,side
211763,81,151581,5.25,40.7263,shift,21,side
211763,82,151587,5.25,40.7759,not_error,51,side
220007,83,157561,50.5409,-1.75,shift,21,side
220007,84,157567,54.7,-1.75,not_error,21,side
222067,85,159022,52.4446,-5.25,shift,21,side
222067,86,159050,56.0956,-5.25,not_error,21,side
238215,87,170355,5.25,39.7004,shift,21,side
238215,88,170358,5.25,40.2854,not_error,21,side
245249,89,175373,-5.25,-40.4672,shift,51,side
245249,90,175401,-5.25,-34.5311,not_error,21,side
249711,91,178604,-5.25,-34.7402,shift,21,side
249711,92,178612,-5.25,-35.7208,not_error,21,side
