#section:000000000004, isUP:1, length:1, detectors:2
#time, lane, vehicle_id, vehicle_type, origin, destination, velocity
042201600,00020101,026414,21,000003,000004,0.00892032
042214100,00030100,026297,21,000002,000003,0.0118101
042216100,00030100,026298,21,000002,000004,0.0113537
042218100,00030100,026299,21,000002,000003,0.011349
042220100,00030100,026302,21,000002,000003,0.0114535
042221200,00020101,026344,21,000002,000004,0.0135033
042225900,00030100,026349,21,000002,000004,0.0138406
042227900,00030100,026357,21,000002,000003,0.0128685
042234100,00030100,026434,21,000002,000003,0.012611
042236100,00030100,026442,21,000002,000004,0.0118236
042239400,00020101,026477,21,000002,000001,0.0138666
042240700,00030100,026519,21,000002,000004,0.0140187
042241400,00020101,026517,21,000002,000004,0.0128438
042243400,00020101,026520,21,000002,000004,0.0124076
042245300,00020101,026523,21,000002,000001,0.0120876
042247200,00020101,026524,21,000002,000001,0.0118744
042249100,00020101,026525,21,000002,000001,0.0117134
042251000,00020101,026526,21,000002,000001,0.0115775
042252800,00020101,026527,21,000002,000001,0.0113969
042254700,00020101,026529,21,000002,000001,0.0113045
042255500,00030100,026531,21,000002,000004,0.0145794
042256500,00020101,026530,21,000002,000004,0.0111763
042258400,00020101,026534,21,000002,000004,0.0111182
042260000,00030100,026536,21,000002,000003,0.0135926
042263500,00030100,026540,21,000002,000003,0.0143355
042264800,00020101,026543,21,000002,000004,0.0149177
042267800,00030100,026544,21,000002,000003,0.0125328
042306600,00030100,026567,51,000001,000004,0.0116117
042308900,00030100,026571,51,000001,000004,0.0110451
042329800,00030100,026591,22,000001,000004,0.0106357
042334700,00030100,026594,22,000001,000004,0.0106918
042340700,00020101,026428,21,000003,000004,0.00875868
042355700,00020101,026547,21,000002,000001,0.0126177
042357800,00020101,026548,21,000002,000004,0.0121337
042359200,00030100,026553,21,000002,000004,0.0131705
042359800,00020101,026552,21,000002,000004,0.0119945
042361200,00030100,026555,21,000002,000004,0.012404
042363100,00020101,026554,21,000002,000001,0.0133203
042365100,00020101,026556,21,000002,000004,0.0126306
042366900,00030100,026557,21,000002,000003,0.0135971
042370500,00020101,026559,21,000002,000001,0.0145806
042376100,00030100,026564,21,000002,000003,0.0148874
042379400,00020101,026612,21,000002,000004,0.0147088
042385500,00020101,026618,21,000002,000004,0.0140252
042386800,00030100,026616,21,000002,000004,0.0123116
042387400,00020101,026620,21,000002,000004,0.0129179
042388800,00030100,026619,21,000002,000004,0.0115902
042391900,00020101,026622,21,000002,000001,0.0139057
042398600,00020101,026627,21,000002,000001,0.0135384
042399800,00030100,026629,21,000002,000004,0.0139935
042402400,00020101,026630,21,000002,000001,0.0139029
042403600,00030100,026632,21,000002,000004,0.01433
042406100,00020101,026633,21,000002,000004,0.0140953
042408500,00030100,026636,21,000002,000004,0.0118297
042425600,00030100,026599,51,000001,000004,0.0097528
042434000,00030100,026603,51,000001,000004,0.0117777
042440800,00030100,026607,22,000001,000004,0.0105365
000084800,00030100,000010,21,000002,000004,0.011826
042461700,00030100,026675,51,000001,000004,0.0117794
042476100,00030100,026684,51,000001,000004,0.0107568
042481300,00020101,026570,21,000003,000004,0.00875868
042494100,00020101,026637,21,000002,000004,0.0118101
042496000,00030100,026638,21,000002,000003,0.012325
042498100,00030100,026640,21,000002,000003,0.0118957
042500100,00030100,026641,21,000002,000003,0.0118005
042502000,00030100,026643,21,000002,000003,0.0117361
042503100,00020101,026645,21,000002,000004,0.0138215
042505900,00030100,026646,21,000002,000003,0.0137209
042507900,00030100,026647,21,000002,000003,0.0127645
042509900,00030100,026649,21,000002,000004,0.0124233
042511700,00020101,026650,21,000002,000001,0.0137127
042515100,00030100,026652,21,000002,000003,0.0147307
042516400,00020101,026701,21,000002,000004,0.0147345
042518900,00030100,026702,21,000002,000003,0.0144887
000094100,00020101,000027,21,000002,000004,0.0117077
042520900,00030100,026704,21,000002,000003,0.0134133
042522000,00020101,026707,21,000002,000004,0.0150407
000094600,00030100,000033,21,000002,000004,0.0126014
042522800,00030100,026706,21,000002,000004,0.0128483
042524600,00030100,026709,21,000002,000003,0.012418
042528100,00030100,026713,21,000002,000003,0.0144686
042530000,00030100,026715,21,000002,000003,0.0133486
042533200,00020101,026720,21,000002,000004,0.0150332
000096200,00020101,000057,21,000002,000004,0.0113802
042535100,00020101,026722,21,000002,000004,0.0138841
042535400,00030100,026721,21,000002,000004,0.0145378
000096600,00030100,000045,21,000002,000004,0.0118284
042537400,00030100,026723,21,000002,000003,0.0134254
042539300,00030100,026724,21,000002,000003,0.0128582
042542700,00030100,026727,21,000002,000004,0.0146777
042544600,00030100,026729,21,000002,000003,0.013506
042545800,00020101,026731,21,000002,000004,0.0151868
042563100,00030100,026686,51,000001,000004,0.0081441
000099900,00020101,000078,21,000002,000001,0.013272
042565500,00030100,026688,22,000001,000004,0.00808724
000100400,00030100,000056,21,000002,000004,0.0135451
042567600,00030100,026689,22,000001,000004,0.00811422
042569700,00030100,026691,22,000001,000004,0.00820045
042571900,00030100,026692,51,000001,000004,0.0086688
042574300,00030100,026694,51,000001,000004,0.00910073
042574600,00020101,026588,21,000003,000004,0.0101218
042577800,00020101,026660,21,000003,000004,0.0103826
042579900,00020101,026665,21,000003,000004,0.00932839
000102400,00030100,000061,21,000002,000004,0.0125937
042585500,00030100,026696,51,000001,000004,0.01069
042593900,00020101,026752,21,000003,000004,0.0106934
042608200,00020101,026762,21,000003,000004,0.00898027
042610600,00020101,026765,21,000003,000004,0.00844232
000108300,00020101,000094,21,000002,000004,0.013041
042634100,00030100,026732,21,000002,000003,0.0118101
042636100,00030100,026733,21,000002,000003,0.0113537
042637300,00020101,026735,21,000002,000004,0.0125923
042638100,00030100,026734,21,000002,000004,0.0113489
042640100,00030100,026736,21,000002,000004,0.0114535
042643500,00020101,026739,21,000002,000001,0.0140187
000110300,00020101,000100,21,000002,000004,0.0121421
042647300,00030100,026741,21,000002,000003,0.0144052
042649400,00030100,026742,21,000002,000004,0.0135349
042651300,00020101,026743,21,000002,000001,0.0140673
042653200,00020101,026744,21,000002,000004,0.0132068
042654600,00030100,026747,21,000002,000004,0.014543
042656800,00030100,026748,21,000002,000004,0.0142791
042658800,00030100,026798,21,000002,000004,0.0135937
042660600,00020101,026799,21,000002,000001,0.0142258
042661900,00030100,026802,21,000002,000004,0.0151219
042662500,00020101,026801,21,000002,000004,0.013244
042663800,00030100,026804,21,000002,000004,0.0140353
042664400,00020101,026803,21,000002,000004,0.0127929
042667300,00030100,026808,21,000002,000004,0.0151573
042667900,00020101,026807,21,000002,000004,0.0146132
042669300,00030100,026810,21,000002,000004,0.0140831
042671200,00020101,026809,21,000002,000001,0.0147547
042673100,00020101,026811,21,000002,000004,0.0139832
000114800,00030100,000109,21,000002,000004,0.0137359
042675000,00030100,026812,21,000002,000003,0.014992
042678800,00030100,026815,21,000002,000003,0.0153457
042680800,00030100,026816,21,000002,000003,0.014294
042682700,00030100,026817,21,000002,000004,0.0137505
042684600,00020101,026818,21,000002,000001,0.014673
000116400,00020101,000114,21,000002,000004,0.0151254
042686600,00020101,026820,21,000002,000004,0.0138575
042724600,00030100,026843,51,000001,000004,0.0119636
042728300,00030100,026846,51,000001,000004,0.0119631
000124700,00030100,000120,21,000002,000004,0.0149177
042759900,00020101,026779,21,000003,000004,0.00900278
042775900,00030100,026823,21,000002,000004,0.0124789
042777900,00020101,026824,21,000002,000001,0.0128696
042779900,00020101,026825,21,000002,000001,0.0122123
042783200,00020101,026826,21,000002,000004,0.0135146
042785200,00020101,026828,21,000002,000001,0.0126864
042786500,00030100,026831,21,000002,000004,0.0137536
042791100,00020101,026832,21,000002,000004,0.0131346
042793100,00030100,026833,21,000002,000003,0.0132418
042795100,00030100,026834,21,000002,000003,0.0124024
042796200,00020101,026836,21,000002,000004,0.013727
042797000,00030100,026835,21,000002,000004,0.0120266
042800400,00020101,026838,21,000002,000001,0.0143116
042804300,00020101,026886,21,000002,000004,0.0141515
042806300,00020101,026888,21,000002,000001,0.0131022
042808300,00020101,026890,21,000002,000004,0.0126494
042810100,00030100,026891,21,000002,000003,0.0137605
042812000,00030100,026894,21,000002,000003,0.0127531
042813900,00030100,026896,21,000002,000004,0.0123089
042815600,00020101,026897,21,000002,000001,0.0137262
042817500,00020101,026898,21,000002,000001,0.0126952
042820700,00030100,026902,21,000002,000003,0.0149387
042822600,00030100,026903,21,000002,000003,0.0137387
042826000,00020101,026905,21,000002,000001,0.0152126
042843100,00030100,026866,51,000001,000004,0.0081441
042845600,00030100,026868,51,000001,000004,0.00881913
042848100,00030100,026870,51,000001,000004,0.00954388
042850500,00030100,026871,51,000001,000004,0.00995114
042852800,00030100,026873,51,000001,000004,0.0102893
042853000,00020101,026785,21,000003,000004,0.00902102
000145600,00030100,000059,51,000001,000004,0.00975277
042869000,00030100,026934,51,000001,000004,0.012028
042875500,00030100,026942,51,000001,000004,0.0119899
042877800,00030100,026945,51,000001,000004,0.011567
042892200,00030100,026959,22,000001,000004,0.0104611
000150700,00030100,000075,51,000001,000004,0.011318
042899500,00020101,026840,21,000003,000004,0.00894581
042914100,00020101,026906,21,000002,000001,0.0118101
042915300,00030100,026909,21,000002,000004,0.0119655
042916100,00020101,026908,21,000002,000004,0.0113537
042917300,00030100,026911,21,000002,000004,0.0114679
042918100,00020101,026910,21,000002,000004,0.0113489
042920100,00020101,026912,21,000002,000001,0.0114535
000159700,00020101,000071,21,000003,000004,0.00886062
000162600,00020101,000089,21,000003,000004,0.00919356
042992200,00020101,026856,21,000003,000004,0.0093245
043002000,00030100,026973,51,000001,000004,0.0114195
000169000,00030100,000148,51,000001,000004,0.0103528
043004400,00030100,026975,51,000001,000004,0.0108783
000171400,00030100,000149,51,000001,000004,0.0102534
000172300,00020101,000143,21,000003,000004,0.0102001
043022100,00030100,027038,51,000001,000004,0.0120297
000173800,00030100,000153,51,000001,000004,0.010478
000174500,00020101,000150,21,000003,000004,0.00923256
043039300,00020101,026878,21,000003,000004,0.00864581
043054100,00030100,026914,21,000002,000003,0.0118101
043061600,00020101,026918,21,000002,000001,0.0126733
043063700,00020101,026919,21,000002,000001,0.0120334
043064800,00030100,026921,21,000002,000004,0.0133394
043065700,00020101,026920,21,000002,000004,0.0122925
043067700,00020101,026922,21,000002,000004,0.0124066
043070400,00020101,026931,21,000002,000001,0.0138084
043072400,00020101,026977,21,000002,000001,0.0130124
043074400,00020101,026979,21,000002,000001,0.0126646
043075500,00030100,026990,21,000002,000004,0.0142726
043079100,00020101,027016,21,000002,000004,0.0146503
043083000,00020101,027065,21,000002,000001,0.0145281
043085000,00020101,027067,21,000002,000001,0.0134335
043086200,00030100,027070,21,000002,000004,0.0149958
043086900,00020101,027069,21,000002,000004,0.0128443
000182700,00030100,000178,51,000001,000004,0.0119477
043088100,00030100,027073,21,000002,000004,0.0138176
043088800,00020101,027072,21,000002,000004,0.0124719
043090700,00020101,027074,21,000002,000004,0.012221
043091600,00030100,027076,21,000002,000004,0.0149223
043093500,00020101,027077,21,000002,000001,0.0141313
043095500,00020101,027078,21,000002,000001,0.0136566
043096700,00030100,027081,21,000002,000004,0.015488
043097400,00020101,027079,21,000002,000004,0.0134024
043099200,00020101,027082,21,000002,000001,0.0131744
043102700,00020101,027085,21,000002,000001,0.0147536
043104600,00020101,027086,21,000002,000004,0.014029
043106600,00020101,027088,21,000002,000001,0.0136785
043133100,00030100,027052,51,000001,000004,0.0116128
043135500,00030100,027054,22,000001,000004,0.00997078
043137300,00020101,026943,21,000003,000004,0.00901182
000194300,00030100,000194,51,000001,000004,0.0120243
043141300,00020101,026953,21,000003,000004,0.00965985
043149600,00030100,027058,22,000001,000004,0.00902584
043151800,00020101,027023,21,000003,000004,0.00917595
043151800,00030100,027107,51,000001,000004,0.0092716
043160300,00020101,027036,21,000003,000004,0.0100397
043162500,00020101,027110,21,000003,000004,0.00912723
000198700,00020101,000159,21,000003,000004,0.0090028
043177400,00020101,027126,21,000003,000004,0.0106059
000201000,00020101,000175,21,000003,000004,0.00839707
043194100,00020101,027089,21,000002,000001,0.0118101
043196100,00020101,027090,21,000002,000001,0.0113537
043198100,00020101,027091,21,000002,000001,0.0113489
043199200,00030100,027093,21,000002,000003,0.0130508
000203300,00020101,000179,21,000003,000004,0.00839685
043268100,00020101,027130,21,000003,000004,0.00936258
000214100,00020101,000121,21,000002,000004,0.0118101
000214100,00030100,000129,21,000002,000004,0.0118101
043281800,00020101,027139,21,000003,000004,0.0105528
000216100,00020101,000130,21,000002,000004,0.0113537
043289300,00020101,027198,21,000003,000004,0.0107765
043291300,00020101,027200,21,000003,000004,0.00955417
043294500,00020101,027203,21,000003,000004,0.0106813
043296800,00020101,027205,21,000003,000004,0.00933134
043306400,00020101,027210,21,000003,000004,0.00899858
043311300,00030100,027136,51,000001,000004,0.0102139
043315000,00020101,027218,21,000003,000004,0.0105515
043334100,00030100,027095,21,000002,000003,0.0118101
043335300,00020101,027097,21,000002,000004,0.0119653
043336100,00030100,027096,21,000002,000004,0.0113537
043360000,00030100,027100,21,000002,000003,0.0119779
043362000,00030100,027101,21,000002,000003,0.0114117
043363100,00020101,027103,21,000002,000004,0.0127251
043365200,00030100,027102,21,000002,000004,0.0125179
043367200,00030100,027105,21,000002,000003,0.0118247
043369200,00030100,027113,21,000002,000004,0.0116525
043370200,00020101,027148,21,000002,000004,0.0134238
043373100,00030100,027151,21,000002,000003,0.0135222
043375100,00030100,027159,21,000002,000003,0.0125787
043377100,00030100,027186,21,000002,000004,0.0122463
043378100,00020101,027243,21,000002,000004,0.0140037
043380700,00030100,027244,21,000002,000003,0.0140572
043382700,00030100,027251,21,000002,000003,0.013074
043383800,00020101,027259,21,000002,000004,0.0143434
043384600,00030100,027258,21,000002,000004,0.0126094
043386500,00030100,027261,21,000002,000003,0.012355
043405600,00030100,027192,51,000001,000004,0.00975275
043410200,00020101,027229,21,000003,000004,0.00992692
043423500,00020101,027239,21,000003,000004,0.0107419
043428600,00020101,027292,21,000003,000004,0.010889
043443800,00020101,027303,21,000003,000004,0.0108251
043447100,00020101,027306,21,000003,000004,0.0108991
043449300,00020101,027308,21,000003,000004,0.00997783
043454800,00020101,027312,21,000003,000004,0.0108501
043474100,00030100,027264,21,000002,000003,0.0118101
043476100,00030100,027267,21,000002,000003,0.0113537
043478100,00030100,027269,21,000002,000003,0.0113489
043480100,00030100,027271,21,000002,000003,0.0114535
043482100,00030100,027274,21,000002,000003,0.0115866
043483100,00020101,027276,21,000002,000001,0.0137824
043485500,00020101,027277,21,000002,000001,0.0138502
043489200,00030100,027280,21,000002,000003,0.0145521
043491300,00030100,027282,21,000002,000004,0.0136575
043493200,00030100,027284,21,000002,000003,0.0131607
043496600,00020101,027287,21,000002,000001,0.0148865
043498100,00030100,027336,21,000002,000004,0.0150728
043502400,00020101,027340,21,000002,000001,0.0146425
043504300,00020101,027341,21,000002,000001,0.0134419
043505500,00030100,027344,21,000002,000004,0.0151095
043506200,00020101,027343,21,000002,000004,0.0128752
043508100,00020101,027345,21,000002,000001,0.0125171
043509900,00020101,027347,21,000002,000004,0.0122466
043511600,00030100,027348,21,000002,000003,0.0141474
043513000,00020101,027350,21,000002,000004,0.0142409
043515100,00030100,027353,21,000002,000004,0.0150015
043517000,00020101,027355,21,000002,000001,0.0145786
043518300,00030100,027356,21,000002,000004,0.0152157
043518900,00020101,027357,21,000002,000004,0.0135963
043520800,00020101,027359,21,000002,000004,0.0131536
043522700,00020101,027361,21,000002,000004,0.0128833
043524100,00030100,027362,21,000002,000004,0.0149775
043548100,00030100,027222,22,000001,000004,0.00930926
043570000,00020101,027389,21,000003,000004,0.0106986
043577900,00020101,027395,21,000003,000004,0.0106874
043588800,00020101,027401,21,000003,000004,0.010895
043592500,00020101,027404,21,000003,000004,0.0108653
043613800,00020101,027366,21,000002,000001,0.0111633
043615900,00020101,027367,21,000002,000001,0.0110278
043617000,00030100,027369,21,000002,000004,0.0123613
043617900,00020101,027368,21,000002,000004,0.0110802
043619900,00020101,027370,21,000002,000001,0.0112268
043620900,00030100,027372,21,000002,000004,0.0133005
043622200,00020101,027371,21,000002,000004,0.0127135
043626400,00020101,027375,21,000002,000004,0.0137392
043628700,00020101,027377,21,000002,000004,0.0137802
043630800,00020101,027379,21,000002,000001,0.0133044
043632700,00020101,027380,21,000002,000001,0.0129543
043634700,00020101,027381,21,000002,000001,0.0128204
043635900,00030100,027384,21,000002,000004,0.0145123
043638400,00020101,027385,21,000002,000001,0.0143824
043640400,00020101,027428,21,000002,000001,0.0134193
043642300,00020101,027430,21,000002,000004,0.0129501
043644200,00020101,027432,21,000002,000001,0.0126299
043646100,00020101,027433,21,000002,000004,0.0123728
043647300,00030100,027436,21,000002,000004,0.0148099
043651200,00030100,027438,21,000002,000003,0.0149181
043652600,00020101,027440,21,000002,000004,0.0153148
043653200,00030100,027439,21,000002,000004,0.0137854
043655100,00030100,027441,21,000002,000004,0.0131982
043658400,00020101,027444,21,000002,000001,0.0152248
043659900,00030100,027446,21,000002,000004,0.0155301
043661900,00030100,027448,21,000002,000004,0.0145299
043663900,00030100,027450,21,000002,000004,0.0140454
043664200,00020101,027449,21,000002,000004,0.0149467
043666100,00030100,027451,21,000002,000003,0.0140963
043689300,00030100,027289,51,000001,000004,0.0109418
043696200,00020101,027416,21,000003,000004,0.00976224
043699700,00030100,027386,51,000001,000004,0.00994132
043702200,00030100,027390,51,000001,000004,0.0100343
043726200,00030100,027493,51,000001,000004,0.0119985
043732500,00030100,027498,22,000001,000004,0.0106504
043740400,00020101,027418,21,000003,000004,0.00892711
043754100,00030100,027453,21,000002,000003,0.0118101
043756100,00030100,027454,21,000002,000003,0.0113537
043758100,00030100,027455,21,000002,000003,0.0113489
043760100,00030100,027456,21,000002,000003,0.0114535
043762100,00030100,027457,21,000002,000004,0.0115867
043823100,00030100,027502,51,000001,000004,0.0081441
043838600,00030100,027511,51,000001,000004,0.0119505
043842400,00030100,027560,51,000001,000004,0.0119503
043844700,00030100,027563,51,000001,000004,0.0115113
043846900,00030100,027566,51,000001,000004,0.0113217
043847900,00020101,027422,21,000003,000004,0.00900281
043849100,00030100,027569,22,000001,000004,0.00993425
043863000,00030100,027578,51,000001,000004,0.0120117
043871800,00030100,027585,22,000001,000004,0.0107143
043873900,00030100,027586,51,000001,000004,0.0111316
043881400,00020101,027425,21,000003,000004,0.00875868
043894100,00020101,027461,21,000002,000001,0.0118101
043896100,00020101,027462,21,000002,000004,0.0113537
043898100,00020101,027464,21,000002,000004,0.0113489
043900000,00030100,027466,21,000002,000003,0.0130434
043902000,00030100,027467,21,000002,000004,0.0123579
043962800,00030100,027589,22,000001,000004,0.00727122
043965300,00030100,027592,51,000001,000004,0.00822632
043967800,00030100,027594,51,000001,000004,0.0091318
043976500,00030100,027600,22,000001,000004,0.0104899
043978600,00030100,027602,51,000001,000004,0.0109179
043979100,00020101,027479,21,000003,000004,0.00901742
043980900,00030100,027651,51,000001,000004,0.0109771
043987400,00030100,027658,51,000001,000004,0.0118931
043989700,00030100,027662,22,000001,000004,0.0102204
044001100,00020101,027661,21,000003,000004,0.0103696
044005000,00020101,027669,21,000003,000004,0.010476
044018300,00020101,027682,21,000003,000004,0.0105585
044034100,00020101,027476,21,000002,000001,0.0118101
044036100,00020101,027514,21,000002,000001,0.0113537
044038100,00020101,027516,21,000002,000001,0.0113489
044123400,00030100,027744,22,000001,000004,0.0103263
044125500,00030100,027748,51,000001,000004,0.010717
044129300,00030100,027751,22,000001,000004,0.0105863
044140700,00030100,027760,22,000001,000004,0.010705
044154900,00030100,027769,51,000001,000004,0.0119709
044159900,00020101,027685,21,000003,000004,0.00882813
044162300,00020101,027687,21,000003,000004,0.00840939
044174100,00030100,027523,21,000002,000003,0.0118101
044175300,00020101,027559,21,000002,000004,0.0119652
044179700,00020101,027604,21,000002,000004,0.0129246
044181100,00030100,027605,21,000002,000004,0.0131516
044181800,00020101,027608,21,000002,000004,0.0123034
044183800,00020101,027611,21,000002,000004,0.0120867
044185300,00030100,027613,21,000002,000004,0.013604
044185700,00020101,027615,21,000002,000004,0.0119442
044187600,00030100,027617,21,000002,000003,0.0131431
044188700,00020101,027653,21,000002,000004,0.0139516
044190800,00020101,027660,21,000002,000004,0.0131834
044192600,00030100,027702,21,000002,000003,0.0138233
044194600,00030100,027706,21,000002,000003,0.0130533
044196500,00030100,027711,21,000002,000004,0.0127131
044198400,00030100,027740,21,000002,000003,0.012535
044202100,00030100,027790,21,000002,000004,0.0143977
044204000,00020101,027791,21,000002,000001,0.0140794
044205900,00020101,027792,21,000002,000004,0.0130288
044207800,00020101,027794,21,000002,000004,0.0125517
044209500,00030100,027795,21,000002,000003,0.0140221
044211300,00030100,027796,21,000002,000004,0.0129489
044212600,00020101,027799,21,000002,000004,0.0150683
044214800,00030100,027800,21,000002,000003,0.0144921
044216800,00030100,027801,21,000002,000003,0.0134729
044218000,00020101,027803,21,000002,000004,0.0152919
044220300,00030100,027804,21,000002,000003,0.0146297
044222200,00030100,027805,21,000002,000003,0.0135349
044224100,00030100,027806,21,000002,000003,0.0130548
044227100,00020101,027808,21,000002,000001,0.0140294
044244600,00030100,027773,51,000001,000004,0.00868182
044264500,00030100,027829,51,000001,000004,0.0119624
044279500,00030100,027840,51,000001,000004,0.0119584
044315600,00030100,027811,21,000002,000003,0.0123811
044317600,00030100,027812,21,000002,000003,0.0117983
044386900,00030100,027855,51,000001,000004,0.00989573
044389400,00030100,027857,51,000001,000004,0.0101364
044399500,00030100,027863,51,000001,000004,0.0115339
044401900,00030100,027865,51,000001,000004,0.0113488
044404300,00030100,027912,51,000001,000004,0.0111979
044406600,00030100,027914,51,000001,000004,0.0109978
044407600,00020101,027692,21,000003,000004,0.00879377
044408800,00030100,027916,51,000001,000004,0.0107622
044415400,00030100,027919,22,000001,000004,0.0103212
044423700,00030100,027929,51,000001,000004,0.0119681
044434000,00030100,027936,51,000001,000004,0.0119701
044441100,00020101,027697,21,000003,000004,0.00885245
044454100,00020101,027816,21,000002,000004,0.0118101
044550400,00030100,028001,51,000001,000004,0.0119769
044554100,00030100,028003,51,000001,000004,0.0119635
044556400,00030100,028005,22,000001,000004,0.0103344
044557200,00020101,027747,21,000003,000004,0.00900282
044558400,00030100,028007,22,000001,000004,0.00981116
044578800,00020101,027785,21,000003,000004,0.00875868
044584500,00020101,027835,21,000003,000004,0.00901899
044586800,00020101,027864,21,000003,000004,0.00838765
044594100,00020101,027819,21,000002,000004,0.0118101
044596100,00020101,027821,21,000002,000004,0.0113537
044598000,00030100,027822,21,000002,000003,0.0127604
044600000,00030100,027823,21,000002,000003,0.0121125
044603600,00020101,027825,21,000002,000001,0.0139989
044605700,00020101,027826,21,000002,000001,0.0131883
044687400,00030100,028089,51,000001,000004,0.0117261
044700000,00030100,028102,51,000001,000004,0.0116951
044702300,00030100,028104,51,000001,000004,0.0114055
044703300,00020101,028017,21,000003,000004,0.00900278
044707200,00030100,028108,51,000001,000004,0.0119818
044709400,00030100,028110,22,000001,000004,0.0104086
044709500,00020101,028021,21,000003,000004,0.00925218
044712800,00030100,028112,51,000001,000004,0.0117385
044719000,00020101,028028,21,000003,000004,0.00918177
044734100,00030100,027876,21,000002,000003,0.0118101
044737700,00020101,027954,21,000002,000001,0.0132002
044806900,00030100,028116,51,000001,000004,0.00986302
044815300,00030100,028123,51,000001,000004,0.0117724
044817600,00030100,028127,51,000001,000004,0.0114161
044828600,00020101,028130,21,000003,000004,0.0100508
044831700,00020101,028181,21,000003,000004,0.0102044
044843300,00020101,028194,21,000003,000004,0.01063
044850200,00020101,028202,21,000003,000004,0.0107475
044855900,00020101,028205,21,000003,000004,0.010931
044874100,00020101,028039,21,000002,000001,0.0118101
044876100,00020101,028042,21,000002,000001,0.0113537
044878100,00020101,028045,21,000002,000001,0.0113489
044880100,00020101,028047,21,000002,000004,0.0114535
