000000100,00010100,000000,20,011100,010866,100
000000100,00010100,000000,20,011100,020125,100
000001500,00010100,000034,20,011100,020125,1500
000002600,00010100,000049,20,011100,020125,1100
000007600,00010100,000148,21,011100,020100,5000
000009000,00010100,000173,21,011100,020100,1400
000010600,00010100,000196,20,011100,008515,1600
000012800,00010100,000240,20,011100,008515,2200
000014300,00010100,000270,21,011100,020100,1500
000015800,00010100,000294,21,011100,020100,1500
000017500,00010100,000325,20,011100,010866,1700
000019300,00010100,000359,21,011100,020100,1800
000021100,00010100,000392,20,011100,020125,1800
000022900,00010100,000427,20,011100,008515,1800
000024700,00010100,000467,20,011100,010866,1800
000026500,00010100,000501,20,011100,020125,1800
000028300,00010100,000537,20,011100,008515,1800
000030100,00010100,000576,21,011100,020100,1800
000031900,00010100,000613,20,011100,008515,1800
000033700,00010100,000639,20,011100,008515,1800
000035500,00010100,000673,20,011100,008515,1800
000037300,00010100,000707,21,011100,020100,1800
000039100,00010100,000745,21,011100,020100,1800
000040900,00010100,000777,20,011100,020125,1800
000042700,00010100,000813,20,011100,010866,1800
000044500,00010100,000844,20,011100,020125,1800
000046400,00010100,000878,20,011100,008515,1900
000048200,00010100,000910,21,011100,020100,1800
000003700,00010100,000069,20,011100,008515,3700
000004800,00010100,000092,21,011100,020100,1100
000006100,00010100,000116,20,011100,020125,1300
000007700,00010100,000151,20,011100,008515,1600
000009400,00010100,000184,20,011100,020125,1700
000011100,00010100,000219,20,011100,008515,1700
000012900,00010100,000253,20,011100,010866,1800
000014700,00010100,000289,21,011100,020100,1800
000016500,00010100,000326,20,011100,010866,1800
000018300,00010100,000358,20,011100,008515,1800
000020100,00010100,000392,20,011100,008515,1800
000021900,00010100,000424,20,011100,010866,1800
000023700,00010100,000459,21,011100,020100,1800
000025500,00010100,000494,20,011100,020125,1800
000027300,00010100,000529,20,011100,020125,1800
000029100,00010100,000562,20,011100,020125,1800
000030900,00010100,000595,20,011100,020125,1800
000032800,00010100,000635,20,011100,020125,1900
000035900,00010100,000692,20,011100,008515,3100
000037500,00010100,000724,20,011100,008515,1600
000039200,00010100,000758,20,011100,010866,1700
000002800,00010100,000026,21,011100,020100,2800
000003900,00010100,000041,20,011100,008515,1100
000014800,00010100,000141,20,011100,010866,10900
000025600,00010100,000242,20,011100,020125,10800
000029700,00010100,000283,21,011100,020100,4100
000037800,00010100,000367,20,011100,010866,8100
000047600,00010100,000455,20,011100,020125,9800
000048700,00010100,000472,20,011100,008515,1100
000050000,00010100,000487,20,011100,008515,1300
000051600,00010100,000506,20,011100,010866,1600
000054500,00010100,000535,20,011100,008515,2900
000065300,00010100,000631,20,011100,020125,10800
000002800,00010100,000020,20,011100,010866,2800
000004100,00010100,000030,20,011100,020125,1300
000015200,00010100,000114,21,011100,020100,11100
000019200,00010100,000147,21,011100,020100,4000
000020300,00010100,000158,20,011100,010866,1100
000022400,00010100,000181,20,011100,010866,2100
000028100,00010100,000236,21,011100,020100,5700
000030000,00010100,000256,20,011100,020125,1900
000033500,00010100,000288,20,011100,020125,3500
000039500,00010100,000339,20,011100,010866,6000
000041700,00010100,000357,20,011100,020125,2200
000046600,00010100,000405,21,011100,020100,4900
000047900,00010100,000417,20,011100,020125,1300
000056700,00010100,000487,20,011100,020125,8800
000058100,00010100,000498,20,011100,008515,1400
000060200,00010100,000522,20,011100,020125,2100
000061700,00010100,000538,20,011100,008515,1500
000063300,00010100,000559,20,011100,020125,1600
000071200,00010100,000627,20,011100,010866,7900
000075900,00010100,000669,20,011100,020125,4700
000082700,00010100,000726,20,011100,008515,6800
000084100,00010100,000738,20,011100,010866,1400
000085600,00010100,000752,20,011100,010866,1500
000098800,00010100,000859,20,011100,020125,13200
000000700,00010100,000012,20,011100,020125,700
000001800,00010100,000028,20,011100,010866,1100
000006100,00010100,000113,21,011100,020100,4300
000007500,00010100,000133,20,011100,010866,1400
000009000,00010100,000151,20,011100,008515,1500
000010700,00010100,000177,20,011100,020125,1700
000012500,00010100,000206,20,011100,008515,1800
000014300,00010100,000231,20,011100,010866,1800
000016100,00010100,000262,20,011100,008515,1800
000017900,00010100,000289,21,011100,020100,1800
000019700,00010100,000317,20,011100,008515,1800
000021500,00010100,000352,20,011100,008515,1800
000023300,00010100,000388,20,011100,020125,1800
000025200,00010100,000418,20,011100,020125,1900
000027000,00010100,000450,20,011100,020125,1800
000028800,00010100,000482,20,011100,020125,1800
000030600,00010100,000514,20,011100,008515,1800
000032500,00010100,000545,21,011100,020100,1900
000034300,00010100,000572,20,011100,020125,1800
