000000100,01009001,000000,20,020031,011114,100
000000100,01009001,000000,20,020031,008574,100
000003100,01009001,000059,20,020031,011100,3000
000007600,01009001,000146,20,020031,008574,4500
000011300,01009001,000208,20,020031,008515,3700
000012100,01009001,000226,20,020031,011100,800
000012700,01009001,000238,20,020031,008515,600
000013300,01009001,000256,20,020031,008515,600
000013900,01009001,000264,20,020031,011114,600
000015000,01009001,000284,20,020031,008574,1100
000016200,01009001,000301,20,020031,011114,1200
000018700,01009001,000349,20,020031,008574,2500
000019900,01009001,000373,20,020031,008574,1200
000020500,01009001,000388,20,020031,008574,600
000023200,01009001,000432,20,020031,011100,2700
000025300,01009001,000473,20,020031,008515,2100
000026100,01009001,000493,20,020031,011114,800
000027000,01009001,000510,20,020031,008515,900
000028200,01009001,000536,20,020031,011114,1200
000029300,01009001,000559,20,020031,011114,1100
000029900,01009001,000571,20,020031,011100,600
000030900,01009001,000589,20,020031,008515,1000
000031500,01009001,000603,20,020031,011100,600
000038100,01009001,000719,20,020031,008515,6600
000038700,01009001,000738,20,020031,011100,600
000041100,01009001,000781,20,020031,011100,2400
000041800,01009001,000794,20,020031,008574,700
000045000,01009001,000852,20,020031,011100,3200
000000100,01009001,000000,20,020031,011100,100
000000100,01009001,000000,20,020031,008574,100
000001300,01009001,000031,20,020031,011114,1200
000000700,01009001,000011,20,020031,011100,700
000001300,01009001,000020,20,020031,008574,600
000003400,01009001,000066,20,020031,008515,2100
000004000,01009001,000074,20,020031,011100,600
000005600,01009001,000103,20,020031,008515,1600
000010500,01009001,000210,20,020031,008515,4900
000013500,01009001,000267,20,020031,008515,3000
000014500,01009001,000285,20,020031,011114,1000
000017400,01009001,000347,20,020031,011100,2900
000018400,01009001,000362,20,020031,011114,1000
000023000,01009001,000451,20,020031,011114,4600
000024300,01009001,000475,20,020031,008574,1300
000025800,01009001,000503,20,020031,008574,1500
000029900,01009001,000585,20,020031,008515,4100
000036800,01009001,000709,20,020031,008515,6900
000037400,01009001,000723,20,020031,011114,600
000038900,01009001,000755,20,020031,008515,1500
000003400,01009001,000034,20,020031,011114,3400
000004000,01009001,000042,20,020031,011114,600
000006200,01009001,000063,20,020031,008574,2200
000006800,01009001,000071,20,020031,011100,600
000017800,01009001,000171,20,020031,011114,11000
000020300,01009001,000202,20,020031,008515,2500
000020900,01009001,000207,20,020031,011100,600
000027700,01009001,000262,20,020031,011100,6800
000034200,01009001,000332,20,020031,011114,6500
000034800,01009001,000337,20,020031,011100,600
000038900,01009001,000377,20,020031,011114,4100
000039500,01009001,000386,20,020031,011100,600
000040800,01009001,000397,20,020031,011114,1300
000045600,01009001,000439,20,020031,008515,4800
000069800,01009001,000673,20,020031,011114,24200
000074700,01009001,000723,20,020031,008515,4900
000075800,01009001,000731,20,020031,008515,1100
000076700,01009001,000739,20,020031,008574,900
000004500,01009001,000035,20,020031,008515,4500
000012400,01009001,000094,20,020031,011100,7900
000019500,01009001,000151,20,020031,008574,7100
000027600,01009001,000232,20,020031,011114,8100
000032400,01009001,000281,20,020031,011114,4800
000039400,01009001,000337,20,020031,011114,7000
000042800,01009001,000368,20,020031,011100,3400
000043400,01009001,000379,20,020031,008574,600
000061200,01009001,000530,20,020031,011100,17800
000061800,01009001,000543,20,020031,011100,600
000068500,01009001,000609,20,020031,011100,6700
000069900,01009001,000617,20,020031,008574,1400
000071300,01009001,000630,20,020031,011114,1400
000071900,01009001,000635,20,020031,008574,600
000073800,01009001,000649,20,020031,011114,1900
000074400,01009001,000655,20,020031,011100,600
000075000,01009001,000660,20,020031,011100,600
000076100,01009001,000671,20,020031,008574,1100
000078500,01009001,000695,20,020031,011100,2400
000082200,01009001,000716,20,020031,011100,3700
000090300,01009001,000796,20,020031,008574,8100
000092600,01009001,000812,20,020031,008515,2300
000094900,01009001,000835,20,020031,008574,2300
000097600,01009001,000850,20,020031,011100,2700
000099800,01009001,000873,20,020031,008515,2200
000002900,01009001,000049,20,020031,008574,2900
000005400,01009001,000100,20,020031,011100,2500
000006000,01009001,000111,20,020031,011100,600
000011100,01009001,000186,20,020031,008515,5100
000013400,01009001,000217,20,020031,011100,2300
000015100,01009001,000246,20,020031,008574,1700
000016100,01009001,000263,20,020031,011100,1000
000017600,01009001,000285,20,020031,011100,1500
000018900,01009001,000305,20,020031,008515,1300
000021400,01009001,000348,20,020031,011114,2500
000022000,01009001,000358,20,020031,008515,600
000026200,01009001,000439,20,020031,011114,4200
000026800,01009001,000448,20,020031,011100,600
000029900,01009001,000502,20,020031,008515,3100
000033100,01009001,000555,20,020031,008515,3200
000034100,01009001,000565,20,020031,011100,1000
000034700,01009001,000580,20,020031,011100,600
000037700,01009001,000634,20,020031,008515,3000
000039000,01009001,000654,20,020031,008574,1300
000042800,01009001,000717,20,020031,008574,3800
000043500,01009001,000729,20,020031,008574,700
000045700,01009001,000771,20,020031,008574,2200
000046300,01009001,000781,20,020031,008574,600
000049100,01009001,000838,20,020031,008574,2800
000050600,01009001,000867,20,020031,011100,1500
000051200,01009001,000874,20,020031,011114,600
000051800,01009001,000885,20,020031,011100,600
000053100,01009001,000907,20,020031,008515,1300
000053700,01009001,000920,20,020031,011100,600
000054300,01009001,000932,20,020031,011114,600
000054900,01009001,000941,20,020031,011114,600
000055500,01009001,000950,20,020031,011100,600
000056100,01009001,000964,20,020031,008574,600
000057800,01009001,001000,20,020031,008515,1700
000061500,01009001,001065,20,020031,011114,3700
000069100,01009001,001195,20,020031,008515,7600
000070500,01009001,001219,20,020031,008515,1400
000081000,01009001,001389,20,020031,011100,10500
000081600,01009001,001404,20,020031,008574,600
000082200,01009001,001410,20,020031,008574,600
000082800,01009001,001416,20,020031,008515,600
000084000,01009001,001441,20,020031,011100,1200
000089800,01009001,001524,20,020031,008574,5800
000090400,01009001,001538,20,020031,008574,600
000091000,01009001,001549,20,020031,008574,600
000091800,01009001,001559,20,020031,011100,800
000094000,01009001,001599,20,020031,008515,2200
000098900,01009001,001679,20,020031,008515,4900
000000700,01009001,000017,20,020031,008515,700
000001900,01009001,000042,20,020031,011114,1200
000002500,01009001,000054,20,020031,008574,600
000003100,01009001,000071,20,020031,011114,600
000003700,01009001,000083,20,020031,008515,600
000004500,01009001,000103,20,020031,008515,800
000005300,01009001,000120,20,020031,011100,800
000007800,01009001,000176,20,020031,011100,2500
