7,1,000013,-253,-375.862,rear,22,front
7,2,000009,-253,-379.639,not_error,22,front
15,3,000061,-253,-363.989,rear,22,front
15,4,000042,-253,-367.654,rear,22,front
18,5,000083,467.667,-1056.24,rear,20,front
18,6,000073,467.25,-1052.58,not_error,20,front
18,7,000025,654.337,-1294.18,head,20,front
18,8,000021,653.578,-1290.86,rear,20,front
19,9,000082,-322.839,-306.622,rear,22,front
19,10,000076,-326.614,-306.69,not_error,22,front
19,11,000077,-42.9131,5.66459,not_error,20,front
19,12,000063,-39.2587,6.34727,rear,20,front
21,13,000048,654.089,-1295.71,head,20,front
21,14,000025,654.337,-1294.18,rear,20,front
23,15,000112,-315.062,-306.483,rear,22,front
23,16,000091,-318.707,-306.548,not_error,22,front
26,17,000064,-20.7275,-18.3884,rear,20,front
26,18,000045,-20.6031,-14.634,StraightError,20,front
32,19,000163,-55.1014,12.0426,head,20,front
32,20,000156,-52.3642,14.6042,LeftError,20,front
46,21,000260,468.778,-1059.41,rear,20,front
46,22,000248,467.25,-1055.95,not_error,20,front
53,23,000300,-295.256,-306.13,rear,22,front
53,24,000296,-298.987,-306.196,rear,22,front
53,25,000309,-291.673,-306.066,rear,22,front
53,26,000300,-295.256,-306.13,rear,22,front
56,27,000113,-15.0122,-223.189,head,20,front
56,28,000214,-13.8156,-226.258,not_error,20,front
57,29,000249,1066.78,-540.392,rear,20,front
57,30,000228,1063.43,-540.376,rear,20,front
57,31,000210,-306.934,-250.88,rear,22,front
57,32,000189,-304.079,-248.272,rear,22,front
59,33,000217,-309.428,-253.157,not_error,22,front
59,34,000210,-306.934,-250.88,rear,22,front
60,35,000105,-102.997,666.874,rear,20,front
60,36,000102,-104.149,663.23,rear,20,front
60,37,000280,1070.08,-540.409,rear,20,front
60,38,000249,1066.78,-540.392,rear,20,front
60,39,000174,-898.235,-1047.16,rear,20,front
60,40,000150,-895.09,-1045.42,rear,20,front
61,41,000149,-98.0645,682.476,rear,20,front
61,42,000141,-99.1266,679.116,rear,21,front
61,43,000188,-901.592,-1047.65,head,20,front
