000011200,01020001,000009,20,000004,000001,11200
000029900,01020001,000020,20,000004,000002,18700
000042400,01020001,000029,20,000004,000001,12500
000044800,01030000,000032,20,000004,000001,2400
000048100,01020001,000035,20,000004,000003,3300
000049900,01020001,000038,20,000004,000003,1800
000051900,01020001,000040,20,000004,000002,2000
000059400,01020001,000041,20,000004,000003,7500
000061500,01020001,000042,20,000004,000003,2100
000070200,01030000,000044,20,000004,000003,8700
000090400,01020001,000054,20,000004,000003,20200
000098900,01020001,000061,20,000004,000003,8500
000115300,01030000,000078,20,000004,000001,16400
000140600,01020001,000099,20,000004,000001,25300
000142400,01030000,000100,20,000004,000002,1800
000150500,01020001,000105,20,000004,000001,8100
000155100,01030000,000108,20,000004,000001,4600
000159300,01020001,000111,20,000004,000001,4200
000164800,01020001,000113,20,000004,000001,5500
000169600,01030000,000115,20,000004,000003,4800
000173400,01020001,000117,20,000004,000001,3800
000188100,01020001,000119,20,000004,000003,14700
000191200,01020001,000121,20,000004,000002,3100
000193000,01020001,000122,20,000004,000001,1800
000197600,01030000,000123,20,000004,000002,4600
000225700,01030000,000134,20,000004,000003,28100
000234800,01020001,000142,20,000004,000003,9100
000236600,01020001,000143,20,000004,000003,1800
000246000,01030000,000150,20,000004,000001,9400
000250900,01030000,000155,20,000004,000001,4900
000255800,01020001,000161,20,000004,000002,4900
000261700,01030000,000168,20,000004,000002,5900
000266600,01020001,000171,20,000004,000002,4900
000272800,01030000,000174,20,000004,000003,6200
000279800,01030000,000179,20,000004,000003,7000
000292900,01020001,000188,20,000004,000003,13100
000294700,01020001,000190,20,000004,000003,1800
000297700,01020001,000191,20,000004,000003,3000
000316600,01020001,000195,20,000004,000003,18900
000318400,01020001,000197,20,000004,000003,1800
000325500,01030000,000198,20,000004,000003,7100
000349700,01020001,000202,20,000004,000003,24200
000356000,01020001,000204,20,000004,000003,6300
000363700,01020001,000208,20,000004,000001,7700
000389800,01020001,000231,20,000004,000001,26100
000390400,01030000,000232,20,000004,000002,600
000400000,01030000,000243,20,000004,000002,9600
000400500,01020001,000244,20,000004,000003,500
000403700,01030000,000247,20,000004,000002,3200
000406400,01030000,000250,20,000004,000003,2700
000426500,01030000,000269,20,000004,000001,20100
000437100,01030000,000278,20,000004,000003,10600
000442500,01030000,000280,20,000004,000002,5400
000444500,01020001,000283,20,000004,000001,2000
000450400,01030000,000284,20,000004,000003,5900
000452400,01020001,000285,20,000004,000002,2000
000498600,01030000,000302,20,000004,000001,46200
000500400,01030000,000304,20,000004,000001,1800
000505800,01020001,000307,20,000004,000003,5400
000515400,01020001,000314,20,000004,000003,9600
000517900,01030000,000318,20,000004,000003,2500
000524500,01020001,000323,20,000004,000002,6600
000528500,01030000,000326,20,000004,000002,4000
000531800,01030000,000330,20,000004,000002,3300
000541500,01030000,000343,20,000004,000003,9700
000553400,01030000,000352,20,000004,000002,11900
000561700,01020001,000359,20,000004,000003,8300
000566600,01030000,000362,20,000004,000001,4900
000568400,01030000,000364,20,000004,000003,1800
000569100,01020001,000365,20,000004,000002,700
000584600,01020001,000368,20,000004,000002,15500
000588300,01030000,000369,20,000004,000002,3700
000595300,01020001,000370,20,000004,000002,7000
000632200,01020001,000371,20,000004,000003,36900
000646500,01030000,000377,20,000004,000001,14300
000648200,01020001,000379,20,000004,000002,1700
000687200,01030000,000414,20,000004,000002,39000
000687400,01020001,000415,20,000004,000001,200
000698400,01020001,000426,20,000004,000003,11000
000733500,01030000,000442,20,000004,000002,35100
000750200,01020001,000445,20,000004,000002,16700
000751600,01030000,000447,20,000004,000001,1400
000753600,01030000,000449,20,000004,000002,2000
000756600,01030000,000452,20,000004,000003,3000
000765300,01030000,000454,20,000004,000003,8700
000767300,01020001,000457,20,000004,000002,2000
000768100,01030000,000458,20,000004,000003,800
000791600,01030000,000465,20,000004,000003,23500
000791800,01020001,000466,20,000004,000002,200
000802300,01030000,000474,20,000004,000001,10500
000816100,01030000,000487,20,000004,000003,13800
000831900,01030000,000504,20,000004,000003,15800
000848500,01020001,000518,20,000004,000001,16600
000851400,01020001,000521,20,000004,000001,2900
000862100,01020001,000526,20,000004,000003,10700
000863900,01020001,000527,20,000004,000002,1800
000870600,01030000,000530,20,000004,000002,6700
000892200,01030000,000533,20,000004,000003,21600
000896300,01030000,000535,20,000004,000002,4100
000903400,01020001,000536,20,000004,000001,7100
000915800,01030000,000537,20,000004,000002,12400
000918400,01030000,000539,20,000004,000002,2600
000930000,01030000,000547,20,000004,000001,11600
000932200,01030000,000550,20,000004,000001,2200
000934700,01030000,000554,20,000004,000003,2500
000938900,01030000,000559,20,000004,000002,4200
000941600,01030000,000562,20,000004,000001,2700
000942900,01030000,000564,20,000004,000001,1300
000954500,01030000,000575,20,000004,000002,11600
000959900,01030000,000580,20,000004,000002,5400
000977800,01030000,000599,20,000004,000003,17900
000985900,01030000,000606,20,000004,000003,8100
000991900,01020001,000609,20,000004,000003,6000
000995600,01020001,000611,20,000004,000001,3700
001013100,01020001,000620,20,000004,000001,17500
001013200,01030000,000621,20,000004,000002,100
