000001100,01030000,000000,20,000003,000004,1100
000005500,01020001,000002,20,000003,000001,4400
000020600,01030000,000014,20,000003,000002,15100
000029700,01020001,000019,20,000003,000002,9100
000035500,01020001,000024,20,000003,000002,5800
000036700,01020001,000026,20,000003,000001,1200
000043600,01030000,000031,20,000003,000004,6900
000046000,01020001,000034,20,000003,000001,2400
000048500,01030000,000036,20,000003,000004,2500
000049700,01030000,000037,20,000003,000001,1200
000070100,01030000,000043,20,000003,000004,20400
000071600,01030000,000045,20,000003,000001,1500
000077300,01020001,000046,20,000003,000002,5700
000079100,01020001,000047,20,000003,000004,1800
000098300,01020001,000059,20,000003,000004,19200
000103500,01030000,000065,20,000003,000001,5200
000106100,01020001,000069,20,000003,000001,2600
000111300,01030000,000073,20,000003,000001,5200
000120300,01020001,000084,20,000003,000002,9000
000132200,01030000,000094,20,000003,000004,11900
000158000,01020001,000109,20,000003,000004,25800
000159100,01030000,000110,20,000003,000004,1100
000166000,01020001,000114,20,000003,000002,6900
000172600,01020001,000116,20,000003,000002,6600
000186100,01030000,000118,20,000003,000001,13500
000188700,01020001,000120,20,000003,000001,2600
000203200,01030000,000125,20,000003,000001,14500
000209500,01030000,000126,20,000003,000002,6300
000211100,01020001,000127,20,000003,000002,1600
000215100,01030000,000128,20,000003,000002,4000
000215200,01020001,000129,20,000003,000001,100
000221000,01030000,000130,20,000003,000004,5800
000222800,01030000,000133,20,000003,000001,1800
000251700,01020001,000157,20,000003,000002,28900
000260000,01030000,000166,20,000003,000001,8300
000279000,01020001,000178,20,000003,000002,19000
000287000,01020001,000185,20,000003,000002,8000
000299200,01020001,000192,20,000003,000002,12200
000316900,01030000,000196,20,000003,000004,17700
000330800,01030000,000199,20,000003,000001,13900
000332300,01030000,000200,20,000003,000004,1500
000349400,01020001,000201,20,000003,000004,17100
000350000,01030000,000203,20,000003,000001,600
000371300,01020001,000213,20,000003,000004,21300
000379100,01030000,000220,20,000003,000001,7800
000384800,01030000,000226,20,000003,000004,5700
000392500,01030000,000236,20,000003,000004,7700
000396400,01030000,000240,20,000003,000002,3900
000411900,01030000,000255,20,000003,000002,15500
000416800,01020001,000259,20,000003,000002,4900
000433000,01030000,000274,20,000003,000004,16200
000454900,01030000,000287,20,000003,000001,21900
000455200,01020001,000288,20,000003,000001,300
000457700,01030000,000289,20,000003,000001,2500
000458900,01020001,000290,20,000003,000004,1200
000461000,01030000,000291,20,000003,000002,2100
000468700,01030000,000292,20,000003,000004,7700
000475200,01030000,000294,20,000003,000004,6500
000477900,01020001,000295,20,000003,000002,2700
000483300,01020001,000296,20,000003,000004,5400
000488400,01020001,000298,20,000003,000004,5100
000491800,01030000,000299,20,000003,000004,3400
000494500,01030000,000300,20,000003,000001,2700
000498600,01020001,000303,20,000003,000001,4100
000513700,01030000,000312,20,000003,000001,15100
000517100,01020001,000316,20,000003,000002,3400
000537200,01020001,000338,20,000003,000004,20100
000543300,01020001,000344,20,000003,000004,6100
000554600,01030000,000353,20,000003,000001,11300
000558500,01020001,000356,20,000003,000004,3900
000576100,01030000,000366,20,000003,000002,17600
000576900,01020001,000367,20,000003,000002,800
000633300,01020001,000372,20,000003,000001,56400
000633400,01030000,000373,20,000003,000001,100
000657500,01030000,000384,20,000003,000001,24100
000658200,01020001,000386,20,000003,000004,700
000664800,01020001,000390,20,000003,000002,6600
000668900,01030000,000394,20,000003,000002,4100
000675700,01030000,000400,20,000003,000001,6800
000683100,01020001,000409,20,000003,000004,7400
