#section:000000000004, isUP:1, length:1, detectors:2
#time, lane, vehicle_id, vehicle_type, origin, destination, velocity
000404500,00030100,000282,21,000002,000003,0.0150459
000405900,00020101,000286,21,000002,000004,0.0154147
000406500,00030100,000285,21,000002,000004,0.0139337
000425400,00030100,000236,51,000001,000004,0.00964525
000435200,00020101,000196,21,000003,000004,0.00927132
000438200,00020101,000209,21,000003,000004,0.00959843
000456100,00020101,000311,21,000003,000004,0.0105191
000459900,00020101,000314,21,000003,000004,0.010629
000472600,00020101,000322,21,000003,000004,0.0108105
000478100,00020101,000328,21,000003,000004,0.0107564
000480200,00020101,000330,21,000003,000004,0.00977927
000495900,00030100,000290,21,000002,000003,0.0124789
000498000,00030100,000292,21,000002,000003,0.0120103
000499200,00020101,000294,21,000002,000004,0.0130962
000503500,00020101,000296,21,000002,000001,0.0140646
000505600,00020101,000297,21,000002,000004,0.0132626
000507500,00030100,000298,21,000002,000003,0.0139037
000509500,00030100,000299,21,000002,000004,0.0131398
000510700,00020101,000300,21,000002,000004,0.0144799
000512700,00030100,000301,21,000002,000004,0.0141666
000514700,00030100,000302,21,000002,000003,0.0133749
000516600,00030100,000303,21,000002,000003,0.0129975
000518500,00030100,000351,21,000002,000003,0.0127995
000519700,00020101,000355,21,000002,000004,0.0147171
000520400,00030100,000354,21,000002,000004,0.0126381
000522200,00020101,000356,21,000002,000001,0.0139206
000524100,00020101,000359,21,000002,000001,0.0130518
000526000,00020101,000360,21,000002,000001,0.0126431
000527800,00020101,000362,21,000002,000001,0.0123076
000530700,00030100,000365,21,000002,000003,0.0141015
000531300,00020101,000366,21,000002,000004,0.0143441
000534200,00020101,000369,21,000002,000001,0.0151001
000536300,00020101,000370,21,000002,000001,0.0141776
000539900,00020101,000373,21,000002,000001,0.0150101
000543500,00030100,000375,21,000002,000003,0.0153507
000545000,00020101,000377,21,000002,000004,0.0155488
000545500,00030100,000376,21,000002,000004,0.0143469
000547300,00020101,000379,21,000002,000004,0.0133723
000548400,00030100,000378,21,000002,000004,0.0122661
000565600,00030100,000245,22,000001,000004,0.00866197
000567900,00030100,000247,51,000001,000004,0.00924851
000572900,00030100,000306,51,000001,000004,0.0112656
000602600,00030100,000410,22,000001,000004,0.0106549
000604600,00030100,000413,22,000001,000004,0.00989693
000606700,00030100,000415,51,000001,000004,0.0101671
000610700,00030100,000419,22,000001,000004,0.0107672
000618700,00020101,000337,21,000003,000004,0.00864581
000635700,00020101,000382,21,000002,000001,0.0126177
000637100,00030100,000383,21,000002,000004,0.012667
000708200,00020101,000344,21,000003,000004,0.00972349
000718000,00020101,000399,21,000003,000004,0.0103838
000721900,00020101,000404,21,000003,000004,0.0104698
000725700,00020101,000412,21,000003,000004,0.0105838
000728800,00020101,000478,21,000003,000004,0.0106849
000734500,00020101,000483,21,000003,000004,0.0107903
000736600,00020101,000485,21,000003,000004,0.00968404
000738700,00020101,000487,21,000003,000004,0.00906204
000774100,00030100,000385,21,000002,000003,0.0118101
000776100,00030100,000386,21,000002,000004,0.0113537
000801000,00030100,000388,21,000002,000004,0.0122533
000802900,00020101,000389,21,000002,000001,0.0126118
000804300,00030100,000391,21,000002,000004,0.0129673
000805000,00020101,000390,21,000002,000004,0.0120985
000806900,00020101,000392,21,000002,000001,0.0118408
000812900,00030100,000394,21,000002,000003,0.0132417
000816700,00020101,000400,21,000002,000001,0.0137523
000820500,00030100,000439,21,000002,000003,0.014164
000822500,00030100,000474,21,000002,000004,0.0131766
000825800,00020101,000536,21,000002,000004,0.0141736
000848900,00030100,000429,51,000001,000004,0.0104101
000853400,00020101,000507,21,000003,000004,0.0102062
000856000,00020101,000509,21,000003,000004,0.00899576
000876200,00020101,000573,21,000003,000004,0.0108817
000888800,00020101,000583,21,000003,000004,0.0108368
000914100,00030100,000537,21,000002,000003,0.0118101
000915300,00020101,000541,21,000002,000004,0.0119652
000916100,00030100,000540,21,000002,000004,0.0113537
000918100,00030100,000543,21,000002,000004,0.0113489
001011000,00030100,000609,51,000001,000004,0.0106689
001027100,00030100,000670,51,000001,000004,0.0119245
001033600,00030100,000673,51,000001,000004,0.011971
001040200,00020101,000595,21,000003,000004,0.00900279
001054100,00020101,000547,21,000002,000001,0.0118101
001056100,00020101,000549,21,000002,000001,0.0113537
001123100,00030100,000677,51,000001,000004,0.0081441
001126800,00030100,000679,51,000001,000004,0.00997289
001161400,00030100,000748,51,000001,000004,0.0120001
001163700,00030100,000749,51,000001,000004,0.0115929
001164400,00020101,000601,21,000003,000004,0.00900278
001168000,00030100,000752,51,000001,000004,0.0120225
001194100,00020101,000557,21,000002,000004,0.0118101
001196000,00030100,000558,21,000002,000003,0.012325
001201800,00030100,000566,21,000002,000003,0.0127961
001287400,00030100,000815,51,000001,000004,0.011785
001291800,00030100,000819,22,000001,000004,0.0105782
001308000,00030100,000830,51,000001,000004,0.0119941
001313100,00030100,000834,51,000001,000004,0.0117804
001320000,00020101,000689,21,000003,000004,0.00900282
001334100,00020101,000611,21,000002,000001,0.0118101
001336100,00020101,000616,21,000002,000001,0.0113537
001338100,00020101,000621,21,000002,000004,0.0113489
001340100,00020101,000654,21,000002,000001,0.0114535
001402300,00030100,000836,51,000001,000004,0.00645526
001412900,00030100,000842,51,000001,000004,0.0113752
001416600,00030100,000844,51,000001,000004,0.0114774
001439800,00030100,000911,51,000001,000004,0.0117848
001448000,00030100,000916,51,000001,000004,0.0120072
001450300,00030100,000918,51,000001,000004,0.0115538
001460200,00020101,000767,21,000003,000004,0.00792051
001474100,00020101,000698,21,000002,000001,0.0118101
001476100,00020101,000729,21,000002,000001,0.0113537
001545600,00030100,000925,51,000001,000004,0.00975277
001548100,00030100,000927,51,000001,000004,0.0100443
001591000,00020101,001001,21,000003,000004,0.0108599
001593200,00020101,001003,21,000003,000004,0.0102059
001614100,00030100,000733,21,000002,000003,0.0118101
001616100,00030100,000774,21,000002,000003,0.0113537
001618100,00030100,000777,21,000002,000003,0.0113489
001620100,00030100,000785,21,000002,000003,0.0114535
001622100,00030100,000808,21,000002,000003,0.0115867
001623100,00020101,000850,21,000002,000004,0.0137824
001627400,00020101,000854,21,000002,000001,0.0144489
001629400,00020101,000864,21,000002,000001,0.0134831
001630700,00030100,000937,21,000002,000004,0.0145226
001633200,00020101,000939,21,000002,000004,0.0143717
001634500,00030100,000979,21,000002,000004,0.0145506
001636600,00030100,000983,21,000002,000003,0.0136085
001645100,00020101,001031,21,000002,000004,0.011016
001647000,00020101,001033,21,000002,000001,0.010739
001648900,00020101,001034,21,000002,000004,0.0106449
001650500,00030100,001035,21,000002,000003,0.0128698
001652500,00030100,001036,21,000002,000004,0.0119769
001654200,00020101,001037,21,000002,000001,0.0133188
001656100,00020101,001038,21,000002,000001,0.0122542
001658000,00020101,001039,21,000002,000001,0.0118208
001659800,00020101,001040,21,000002,000001,0.0114962
001661700,00020101,001041,21,000002,000001,0.0113447
001663500,00020101,001042,21,000002,000001,0.0111765
001665400,00020101,001044,21,000002,000001,0.0111047
001666200,00030100,001046,21,000002,000003,0.0145975
001690200,00030100,000931,22,000001,000004,0.00916935
001692400,00030100,000933,51,000001,000004,0.00938753
001697100,00030100,000984,51,000001,000004,0.0115516
001699400,00030100,001018,51,000001,000004,0.0110762
001701100,00020101,001008,21,000003,000004,0.00900278
001701700,00030100,001023,22,000001,000004,0.00978931
001710400,00030100,001074,51,000001,000004,0.0119817
001712600,00030100,001075,22,000001,000004,0.01017
001727000,00030100,001085,51,000001,000004,0.0119676
001740000,00020101,001011,21,000003,000004,0.00893811
001754100,00030100,001047,21,000002,000004,0.0118101
001756100,00030100,001050,21,000002,000003,0.0113537
001757300,00020101,001052,21,000002,000004,0.0125923
001760100,00030100,001054,21,000002,000003,0.0133241
001762100,00030100,001055,21,000002,000003,0.0125056
001763300,00020101,001059,21,000002,000004,0.0136849
001765900,00030100,001060,21,000002,000003,0.0138115
001768000,00030100,001061,21,000002,000003,0.0129908
001769900,00030100,001062,21,000002,000003,0.0125595
001771000,00020101,001064,21,000002,000004,0.0143665
001773500,00030100,001066,21,000002,000004,0.0143582
001775400,00020101,001067,21,000002,000001,0.0140627
001777400,00020101,001069,21,000002,000004,0.0131996
001779300,00020101,001106,21,000002,000001,0.012793
001781200,00020101,001108,21,000002,000001,0.0125227
001783000,00020101,001111,21,000002,000001,0.0122403
001784000,00030100,001115,21,000002,000003,0.0147748
001784900,00020101,001113,21,000002,000004,0.0120626
001786000,00030100,001116,21,000002,000004,0.013653
001787900,00030100,001118,21,000002,000004,0.0130762
001789800,00030100,001121,21,000002,000004,0.0127358
001792000,00030100,001123,21,000002,000003,0.0138157
001793900,00030100,001124,21,000002,000004,0.0130562
001795400,00020101,001128,21,000002,000004,0.0146283
001795800,00030100,001127,21,000002,000004,0.0126122
001797700,00030100,001129,21,000002,000003,0.0123247
001803800,00030100,001134,21,000002,000003,0.0134454
001807600,00020101,001137,21,000002,000001,0.0129358
001828000,00020101,001014,21,000003,000004,0.00924943
001832200,00020101,001017,21,000003,000004,0.0100342
001835400,00020101,001022,21,000003,000004,0.0102206
001843300,00020101,001080,21,000003,000004,0.0108094
001856400,00020101,001169,21,000003,000004,0.0107126
001858600,00020101,001172,21,000003,000004,0.00949218
001863500,00030100,001097,51,000001,000004,0.010299
001869100,00030100,001101,51,000001,000004,0.0113969
001871500,00020101,001175,21,000003,000004,0.00885689
001882900,00020101,001177,21,000003,000004,0.00894519
001885300,00020101,001179,21,000003,000004,0.00864205
001894100,00020101,001138,21,000002,000004,0.0118101
001894100,00030100,001139,21,000002,000004,0.0118101
001896100,00030100,001141,21,000002,000004,0.0113537
001929600,00020101,001142,21,000002,000001,0.0121417
001931600,00020101,001143,21,000002,000004,0.011535
001933400,00030100,001144,21,000002,000003,0.0127468
001935700,00030100,001145,21,000002,000004,0.0130358
001937800,00030100,001147,21,000002,000004,0.0127495
001939800,00030100,001149,21,000002,000004,0.0125981
001940700,00020101,001153,21,000002,000004,0.0137192
001969500,00030100,001196,22,000001,000004,0.00935067
001978700,00030100,001202,22,000001,000004,0.00895295
001980800,00020101,001193,21,000003,000004,0.00945206
001988000,00020101,001208,21,000003,000004,0.0101262
001991200,00020101,001266,21,000003,000004,0.0101503
001993300,00020101,001269,21,000003,000004,0.0091281
001995400,00020101,001271,21,000003,000004,0.00857096
001998900,00020101,001275,21,000003,000004,0.0102097
002003100,00020101,001278,21,000003,000004,0.0104935
002005200,00020101,001280,21,000003,000004,0.00933724
002013600,00030100,001211,51,000001,000004,0.0111675
002016000,00030100,001212,22,000001,000004,0.00970413
002035200,00020101,001162,21,000002,000001,0.0122775
002037300,00020101,001219,21,000002,000001,0.0118698
002043600,00020101,001244,21,000002,000004,0.0127942
002044300,00030100,001247,21,000002,000004,0.0127279
002047900,00020101,001251,21,000002,000001,0.0135705
002049300,00030100,001254,21,000002,000004,0.0135818
002050400,00020101,001253,21,000002,000004,0.0131691
002053200,00020101,001255,21,000002,000004,0.0129721
002054400,00030100,001258,21,000002,000004,0.0131799
002055200,00020101,001257,21,000002,000004,0.0125498
002056400,00030100,001261,21,000002,000004,0.0122496
002058800,00030100,001262,21,000002,000003,0.0135878
002060800,00030100,001265,21,000002,000004,0.0128692
002062700,00020101,001310,21,000002,000001,0.0137
002064700,00020101,001312,21,000002,000001,0.0128517
002068000,00030100,001314,21,000002,000003,0.0145624
002071500,00020101,001316,21,000002,000001,0.0147248
002073500,00020101,001318,21,000002,000004,0.0135941
002075400,00030100,001319,21,000002,000003,0.014154
002077300,00030100,001320,21,000002,000003,0.0131431
002111900,00020101,001288,21,000003,000004,0.0101648
002114100,00020101,001290,21,000003,000004,0.00921644
002116200,00020101,001292,21,000003,000004,0.00870113
002119100,00020101,001299,21,000003,000004,0.0103054
002126600,00020101,001351,21,000003,000004,0.0107794
002132100,00020101,001358,21,000003,000004,0.0108005
002139500,00020101,001362,21,000003,000004,0.0107483
002143200,00020101,001367,21,000003,000004,0.0107794
002154300,00020101,001373,21,000003,000004,0.0109027
002174100,00020101,001328,21,000002,000001,0.0118101
002245600,00030100,001298,51,000001,000004,0.00975274
002256500,00030100,001347,22,000001,000004,0.0106055
002275000,00030100,001453,22,000001,000004,0.0105195
002277100,00030100,001455,51,000001,000004,0.0110416
002278100,00020101,001379,21,000003,000004,0.0090028
002284100,00020101,001384,21,000003,000004,0.00988064
002286300,00020101,001386,21,000003,000004,0.00882532
002288500,00020101,001388,21,000003,000004,0.00859763
002314100,00030100,001330,21,000002,000003,0.0118101
002391600,00030100,001463,51,000001,000004,0.0115221
002394000,00030100,001466,51,000001,000004,0.0112119
002400200,00020101,001472,21,000003,000004,0.0103101
002404200,00020101,001476,21,000003,000004,0.0103398
002413400,00020101,001524,21,000003,000004,0.010735
002415500,00020101,001526,21,000003,000004,0.00973041
002422100,00020101,001533,21,000003,000004,0.0109278
002424200,00020101,001535,21,000003,000004,0.00984203
002454100,00030100,001333,21,000002,000003,0.0118101
002455300,00020101,001335,21,000002,000004,0.0119652
002456100,00030100,001334,21,000002,000004,0.0113537
002457300,00020101,001337,21,000002,000004,0.0114676
002458100,00030100,001336,21,000002,000004,0.0113489
002529400,00020101,001548,21,000003,000004,0.00904072
002539400,00020101,001558,21,000003,000004,0.0101819
002550600,00020101,001565,21,000003,000004,0.0106307
002552700,00020101,001618,21,000003,000004,0.00958128
002560000,00020101,001624,21,000003,000004,0.0105766
002574400,00020101,001635,21,000003,000004,0.0109215
002594100,00030100,001342,21,000002,000003,0.0118101
002596100,00030100,001345,21,000002,000003,0.0113537
002598100,00030100,001346,21,000002,000003,0.0113489
002600100,00030100,001348,21,000002,000004,0.0114535
002601900,00020101,001354,21,000002,000001,0.0131645
002603100,00030100,001440,21,000002,000004,0.0136216
002670200,00030100,001523,51,000001,000004,0.0114703
002672600,00020101,001642,21,000003,000004,0.00915123
002684200,00020101,001649,21,000003,000004,0.0103276
002693100,00020101,001709,21,000003,000004,0.0102391
002701200,00020101,001715,21,000003,000004,0.0106049
002704300,00020101,001718,21,000003,000004,0.0108574
002713800,00020101,001724,21,000003,000004,0.0107338
002734100,00030100,001483,21,000002,000003,0.0118101
002736100,00030100,001564,21,000002,000004,0.0113537
002738000,00020101,001567,21,000002,000001,0.0127604
002739300,00030100,001605,21,000002,000004,0.0131049
002804400,00030100,001609,51,000001,000004,0.00817404
002810200,00030100,001698,51,000001,000004,0.0114658
002812600,00030100,001704,51,000001,000004,0.0111586
002820300,00030100,001743,22,000001,000004,0.0104894
002827800,00030100,001797,51,000001,000004,0.0119607
002838700,00030100,001808,22,000001,000004,0.0105715
002844900,00030100,001815,51,000001,000004,0.0117746
002847200,00030100,001817,51,000001,000004,0.0115287
002853100,00030100,001821,22,000001,000004,0.010726
002855600,00020101,001736,21,000003,000004,0.00860746
002859000,00020101,001737,21,000003,000004,0.00900817
002874100,00030100,001654,21,000002,000003,0.0118101
002875300,00020101,001659,21,000002,000004,0.0119652
002878000,00030100,001660,21,000002,000003,0.0130408
002907900,00030100,001667,21,000002,000003,0.0118246
002954600,00020101,001754,21,000003,000004,0.00972104
002959400,00020101,001802,21,000003,000004,0.0103252
002971300,00020101,001886,21,000003,000004,0.0106331
002979800,00020101,001892,21,000003,000004,0.0108717
002983500,00020101,001895,21,000003,000004,0.0107508
002987500,00020101,001898,21,000003,000004,0.0107217
003014100,00020101,001701,21,000002,000004,0.0118101
003016000,00030100,001700,21,000002,000003,0.012325
003018100,00030100,001748,21,000002,000003,0.0118957
003021600,00020101,001756,21,000002,000001,0.0139033
003023600,00020101,001783,21,000002,000004,0.0130377
003027100,00030100,001795,21,000002,000004,0.0139599
003094000,00030100,001880,22,000001,000004,0.0100997
003097100,00020101,001909,21,000003,000004,0.00900279
003135400,00030100,001995,51,000001,000004,0.0120116
003138200,00020101,001911,21,000003,000004,0.00900281
003154100,00020101,001834,21,000002,000001,0.0118101
003156100,00020101,001837,21,000002,000004,0.0113537
003158100,00020101,001843,21,000002,000001,0.0113489
003160100,00020101,001857,21,000002,000004,0.0114535
003161200,00030100,001879,21,000002,000004,0.0134923
003165500,00030100,001930,21,000002,000004,0.0136945
003223100,00030100,001997,51,000001,000004,0.0081441
003236400,00030100,002005,51,000001,000004,0.0118419
003263200,00030100,002070,51,000001,000004,0.012012
003267000,00030100,002072,51,000001,000004,0.0120037
003271000,00030100,002074,51,000001,000004,0.0119653
003279900,00020101,001915,21,000003,000004,0.00900278
003282200,00020101,001917,21,000003,000004,0.00839704
003294100,00020101,001933,21,000002,000004,0.0118101
003296000,00030100,001934,21,000002,000003,0.0123249
003298100,00030100,001936,21,000002,000004,0.0118957
003346100,00030100,001940,21,000002,000003,0.0120876
003365600,00030100,002082,51,000001,000004,0.00975279
003368200,00020101,001923,21,000003,000004,0.0097236
003377200,00030100,002089,51,000001,000004,0.0118236
003384800,00020101,002092,21,000003,000004,0.0106367
003386900,00020101,002093,21,000003,000004,0.00963655
003395900,00030100,002146,51,000001,000004,0.0110606
003402200,00020101,002159,21,000003,000004,0.0107339
003418500,00020101,002180,21,000003,000004,0.0107522
003434100,00020101,002009,21,000002,000004,0.0118101
003435900,00030100,001950,21,000002,000003,0.0124789
003440100,00030100,002011,21,000002,000004,0.0133645
003442000,00020101,002012,21,000002,000004,0.0133316
003444000,00020101,002016,21,000002,000004,0.0125828
003445900,00030100,002020,21,000002,000003,0.0135677
003447900,00030100,002035,21,000002,000003,0.0128239
003449800,00030100,002051,21,000002,000003,0.0125143
003452900,00020101,002107,21,000002,000004,0.0144167
003454900,00020101,002114,21,000002,000004,0.0134055
003458300,00030100,002141,21,000002,000003,0.0148454
003460300,00030100,002205,21,000002,000004,0.0137819
003462200,00020101,002206,21,000002,000001,0.0142685
003464100,00020101,002207,21,000002,000001,0.013279
003465300,00030100,002209,21,000002,000004,0.0151365
003466000,00020101,002208,21,000002,000004,0.0128194
003467900,00020101,002210,21,000002,000004,0.0125209
003469600,00030100,002211,21,000002,000003,0.0141223
003471500,00030100,002213,21,000002,000004,0.0132143
003473200,00020101,002214,21,000002,000001,0.0144664
003475100,00020101,002215,21,000002,000004,0.0136881
003477000,00020101,002217,21,000002,000004,0.0134146
003478800,00030100,002218,21,000002,000003,0.0148455
003480800,00020101,002219,21,000002,000001,0.0150232
003482800,00020101,002220,21,000002,000001,0.014334
003484700,00020101,002221,21,000002,000001,0.0139072
003486000,00030100,002223,21,000002,000004,0.0153953
003486700,00020101,002222,21,000002,000004,0.0134889
003505600,00030100,002152,22,000001,000004,0.00866207
003518900,00030100,002176,22,000001,000004,0.0106847
003521000,00030100,002193,51,000001,000004,0.0111847
003531300,00030100,002253,51,000001,000004,0.011978
003541900,00030100,002260,51,000001,000004,0.0120426
003544200,00030100,002262,51,000001,000004,0.0115772
003544900,00020101,002182,21,000003,000004,0.00893665
003546400,00030100,002264,51,000001,000004,0.0112098
003553400,00030100,002267,22,000001,000004,0.0106597
003556200,00020101,002191,21,000003,000004,0.0102456
003558300,00020101,002194,21,000003,000004,0.00922484
003574100,00020101,002224,21,000002,000001,0.0118101
003575300,00030100,002226,21,000002,000004,0.0119654
003576100,00020101,002225,21,000002,000004,0.0113537
003578100,00020101,002227,21,000002,000004,0.0113489
003580000,00030100,002228,21,000002,000003,0.0130426
003581200,00020101,002229,21,000002,000004,0.013362
003583800,00030100,002232,21,000002,000004,0.0137557
003586900,00020101,002233,21,000002,000004,0.0131859
003588900,00030100,002234,21,000002,000003,0.013276
003590900,00030100,002235,21,000002,000004,0.0124271
003592800,00030100,002237,21,000002,000004,0.0120364
003596100,00020101,002240,21,000002,000001,0.0142459
003597600,00030100,002251,21,000002,000004,0.0142713
003603800,00020101,002294,21,000002,000004,0.012816
003605800,00020101,002298,21,000002,000004,0.0119762
003607600,00030100,002299,21,000002,000003,0.0131603
003609500,00030100,002302,21,000002,000003,0.0121426
003611400,00030100,002303,21,000002,000004,0.0117326
003614800,00030100,002307,21,000002,000004,0.0140172
003656800,00030100,002282,51,000001,000004,0.0116528
003661800,00030100,002344,51,000001,000004,0.0119837
003664100,00030100,002349,51,000001,000004,0.0114993
003665600,00020101,002198,21,000003,000004,0.00875868
003670000,00030100,002354,51,000001,000004,0.0116846
003672300,00030100,002356,51,000001,000004,0.0113613
003673400,00020101,002249,21,000003,000004,0.00936525
003682900,00020101,002284,21,000003,000004,0.0100611
003686100,00020101,002289,21,000003,000004,0.0103282
003693800,00020101,002364,21,000003,000004,0.0107513
003714100,00020101,002308,21,000002,000001,0.0118101
003716100,00020101,002310,21,000002,000001,0.0113537
003717300,00030100,002312,21,000002,000004,0.0125923
003718500,00020101,002311,21,000002,000004,0.0123085
003719400,00030100,002315,21,000002,000004,0.012086
003720600,00020101,002314,21,000002,000004,0.012273
003721400,00030100,002317,21,000002,000004,0.0119406
003726200,00030100,002319,21,000002,000003,0.0141742
003729800,00020101,002325,21,000002,000004,0.0144965
003731300,00030100,002328,21,000002,000004,0.0144656
003733300,00020101,002330,21,000002,000001,0.0141433
003734700,00030100,002340,21,000002,000004,0.0145501
003737200,00020101,002342,21,000002,000001,0.0143957
003739200,00020101,002392,21,000002,000001,0.0134077
003740300,00030100,002394,21,000002,000004,0.014768
003744000,00030100,002398,21,000002,000004,0.0147244
003746700,00020101,002399,21,000002,000004,0.0141979
003748600,00030100,002401,21,000002,000003,0.0139714
003750500,00030100,002402,21,000002,000004,0.0128971
003752200,00020101,002403,21,000002,000001,0.0138259
003754100,00020101,002404,21,000002,000001,0.0128216
003756000,00020101,002405,21,000002,000001,0.0123984
003757800,00020101,002406,21,000002,000004,0.0120948
003759500,00030100,002407,21,000002,000003,0.0140092
003760800,00020101,002409,21,000002,000004,0.014194
003763000,00030100,002410,21,000002,000004,0.0147255
003765000,00030100,002412,21,000002,000003,0.0136548
003767000,00030100,002414,21,000002,000004,0.0129352
003799500,00030100,002373,51,000001,000004,0.0110756
003816300,00030100,002442,22,000001,000004,0.0106877
003819900,00030100,002444,51,000001,000004,0.0119791
003830600,00030100,002452,51,000001,000004,0.0117795
003832900,00030100,002455,51,000001,000004,0.0115705
003833100,00020101,002370,21,000003,000004,0.0089442
003835200,00030100,002457,51,000001,000004,0.0113463
003839400,00020101,002372,21,000003,000004,0.00864575
003854100,00030100,002416,21,000002,000004,0.0118101
003856100,00030100,002418,21,000002,000004,0.0113537
003858000,00020101,002419,21,000002,000001,0.0127605
003868700,00030100,002421,21,000002,000003,0.0122096
003870700,00030100,002422,21,000002,000003,0.0115899
003872700,00030100,002423,21,000002,000003,0.0114852
003876200,00020101,002425,21,000002,000001,0.013839
003880000,00030100,002427,21,000002,000004,0.0142779
003885200,00030100,002433,21,000002,000003,0.0145533
003887300,00030100,002474,21,000002,000004,0.013655
003889200,00030100,002477,21,000002,000003,0.0131619
003891200,00030100,002479,21,000002,000003,0.0129513
003893100,00030100,002481,21,000002,000004,0.0127319
003894900,00020101,002482,21,000002,000001,0.0140413
003896800,00020101,002484,21,000002,000001,0.0130514
003898700,00020101,002485,21,000002,000004,0.0126046
003900400,00030100,002486,21,000002,000003,0.0139652
003902300,00030100,002487,21,000002,000004,0.012949
003904000,00020101,002488,21,000002,000001,0.0141238
003905300,00030100,002491,21,000002,000004,0.0150157
003923100,00030100,002458,51,000001,000004,0.0081441
003928200,00030100,002461,22,000001,000004,0.00937938
003930400,00030100,002463,51,000001,000004,0.00961093
003956800,00020101,002529,21,000003,000004,0.0106716
003962300,00020101,002533,21,000003,000004,0.0107129
003975100,00020101,002544,21,000003,000004,0.0107219
003994100,00020101,002494,21,000002,000004,0.0118101
003996100,00020101,002496,21,000002,000004,0.0113537
003999700,00030100,002499,21,000002,000003,0.0135528
004003500,00020101,002501,21,000002,000001,0.0140721
004005000,00030100,002503,21,000002,000004,0.014111
004005600,00020101,002502,21,000002,000004,0.0132701
004007600,00020101,002504,21,000002,000001,0.0129142
004014400,00030100,002510,21,000002,000004,0.0128725
004064400,00030100,002470,51,000001,000004,0.00817396
004072700,00030100,002521,22,000001,000004,0.00970324
004092200,00020101,002612,21,000003,000004,0.0108492
004099900,00020101,002616,21,000003,000004,0.0108329
004102000,00020101,002618,21,000003,000004,0.00968293
004114200,00020101,002625,21,000003,000004,0.0107892
004134100,00020101,002513,21,000002,000004,0.0118101
004135300,00030100,002516,21,000002,000004,0.0119654
004149900,00030100,002562,21,000002,000003,0.0124443
004152000,00030100,002564,21,000002,000003,0.0119923
004154000,00030100,002565,21,000002,000003,0.0118744
004156000,00030100,002566,21,000002,000004,0.0118953
004157800,00020101,002567,21,000002,000001,0.0134375
004159700,00020101,002568,21,000002,000001,0.0126153
004162800,00020101,002569,21,000002,000004,0.0143394
004164900,00020101,002572,21,000002,000001,0.0135902
004166900,00030100,002578,21,000002,000004,0.0138907
004168300,00020101,002576,21,000002,000004,0.0142472
004170900,00030100,002600,21,000002,000004,0.0141257
004172800,00020101,002602,21,000002,000001,0.0138418
004174800,00020101,002654,21,000002,000004,0.0129955
004178200,00030100,002659,21,000002,000003,0.0147514
004180200,00030100,002661,21,000002,000003,0.0136679
004182100,00030100,002664,21,000002,000003,0.013053
004184000,00030100,002665,21,000002,000003,0.0126527
004185900,00030100,002666,21,000002,000003,0.0123685
